GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.023589;0.061441;0.017029;0.000249;
0.013894;0.031996;0.016788;0.061896;
0.013584;0.031306;0.016932;0.093937;
0.012991;0.031040;0.017106;0.125282;
0.012720;0.030171;0.016861;0.156525;
0.011587;0.026238;0.014079;0.187521;
0.012581;0.029529;0.016324;0.214525;
0.012656;0.029943;0.016392;0.244094;
0.010733;0.026971;0.015531;0.279556;
0.011300;0.026069;0.014054;0.306580;
0.011486;0.027289;0.015138;0.332683;
0.011094;0.026728;0.014997;0.360009;
0.011237;0.026364;0.014210;0.386766;
0.011512;0.027521;0.015386;0.413164;
0.011570;0.026174;0.014092;0.440724;
0.011856;0.027384;0.015034;0.466926;
0.011109;0.026719;0.015024;0.494340;
0.011234;0.026101;0.014293;0.521086;
0.011601;0.027106;0.014966;0.547219;
0.011311;0.026084;0.014071;0.574353;
0.011722;0.027635;0.015325;0.600471;
0.011715;0.028285;0.015089;0.628136;
0.011296;0.026248;0.014200;0.656458;
0.011721;0.027629;0.015326;0.682741;
0.013313;0.029614;0.015608;0.710406;
0.011603;0.026382;0.014112;0.740053;
0.011525;0.027018;0.014930;0.766468;
0.011210;0.026901;0.015095;0.793520;
0.011318;0.026011;0.014113;0.820469;
0.011691;0.027251;0.015027;0.846508;
0.011168;0.026102;0.014225;0.873789;
0.011465;0.027077;0.015049;0.899923;
0.011106;0.026497;0.014878;0.927032;
0.011188;0.025760;0.014060;0.953585;
0.011647;0.027135;0.014971;0.979378;
0.011115;0.025884;0.014167;1.006549;
0.011579;0.027179;0.014998;1.032466;
0.011169;0.026750;0.015102;1.059675;
0.012137;0.026987;0.014260;1.086460;
0.011188;0.026645;0.014982;1.113475;
0.011134;0.025783;0.014018;1.140150;
0.011548;0.027072;0.015006;1.165961;
0.011204;0.026884;0.015057;1.193063;
0.012182;0.026748;0.014057;1.219975;
0.011155;0.026749;0.015081;1.246752;
0.011266;0.025938;0.014109;1.273529;
0.011759;0.027307;0.014993;1.299495;
0.011118;0.026647;0.015031;1.326833;
0.012103;0.026884;0.014249;1.353507;
0.011200;0.026712;0.014983;1.380429;
0.011207;0.025873;0.014081;1.407168;
0.011701;0.027514;0.015055;1.433071;
0.011245;0.026937;0.015122;1.460614;
0.011058;0.025826;0.014195;1.487583;
0.011562;0.027151;0.014979;1.513440;
0.011213;0.025965;0.014168;1.540635;
0.011586;0.027300;0.015079;1.566633;
0.011142;0.026789;0.015140;1.593963;
0.012142;0.027011;0.014194;1.620783;
0.011167;0.026762;0.014993;1.647823;
0.011185;0.025858;0.014044;1.674620;
0.011558;0.027066;0.014979;1.700517;
0.011200;0.026716;0.014936;1.727611;
0.012169;0.026944;0.014222;1.754359;
0.011119;0.026685;0.014985;1.781335;
0.011206;0.025812;0.014048;1.808051;
0.011630;0.027271;0.015008;1.833894;
0.011150;0.026657;0.014981;1.861205;
0.012142;0.026739;0.014082;1.887890;
0.011127;0.026654;0.015037;1.914666;
0.011189;0.025739;0.014047;1.941355;
0.011764;0.027226;0.014986;1.967124;
0.011124;0.026842;0.015100;1.994380;
0.011192;0.026787;0.015039;2.021253;
0.011127;0.026764;0.015076;2.048068;
0.011284;0.026082;0.014187;2.074862;
0.011619;0.027203;0.015016;2.100975;
0.011295;0.026904;0.015118;2.128207;
0.012144;0.026757;0.014113;2.155141;
0.011267;0.026849;0.015018;2.181926;
0.011221;0.026014;0.014057;2.208802;
0.011459;0.027022;0.014977;2.234850;
0.011079;0.026733;0.015040;2.261905;
0.012202;0.026808;0.014107;2.288666;
0.011107;0.026720;0.015064;2.315505;
0.011351;0.025807;0.014010;2.342255;
0.011845;0.027399;0.015030;2.368089;
0.011233;0.027236;0.015489;2.395517;
0.011065;0.025721;0.014018;2.422785;
0.011578;0.027111;0.015035;2.448539;
0.011183;0.025719;0.014009;2.475694;
0.011797;0.027329;0.015057;2.501445;
0.011186;0.026648;0.014940;2.528806;
0.011130;0.026579;0.014884;2.555490;
0.011189;0.026726;0.014946;2.582097;
0.011133;0.025664;0.014025;2.608856;
0.011653;0.027227;0.015028;2.634548;
0.011135;0.025870;0.014184;2.661804;
0.011691;0.027385;0.015050;2.687709;
0.011155;0.026773;0.015082;2.715132;
0.011148;0.025954;0.014113;2.741934;
0.011513;0.027248;0.015081;2.767921;
0.011154;0.025862;0.014084;2.795199;
0.011595;0.027125;0.015069;2.821094;
0.011182;0.026807;0.015089;2.848249;
0.011162;0.025891;0.014074;2.875086;
0.012053;0.027657;0.015060;2.901029;
0.011171;0.025711;0.014084;2.928727;
0.011720;0.027357;0.014992;2.954466;
0.011178;0.026603;0.014923;2.981853;
0.011093;0.025773;0.014021;3.008504;
0.011509;0.027028;0.015021;3.034306;
0.011141;0.025560;0.013827;3.061378;
0.011508;0.027193;0.015084;3.086973;
0.011122;0.026735;0.015075;3.114193;
0.011174;0.025870;0.014118;3.140957;
0.011550;0.026941;0.014867;3.166857;
0.011234;0.025660;0.013946;3.193827;
0.011710;0.027360;0.015097;3.219514;
0.011113;0.026708;0.015057;3.246936;
0.011819;0.026912;0.014606;3.273701;
0.011082;0.026657;0.015073;3.300664;
0.011190;0.025781;0.014144;3.327364;
0.011656;0.026980;0.014790;3.353175;
0.011225;0.026875;0.015128;3.380187;
0.011128;0.026745;0.015029;3.407091;
0.011065;0.026574;0.015009;3.433865;
0.011304;0.026126;0.014208;3.460488;
0.011565;0.026985;0.014914;3.486655;
0.011125;0.026645;0.014845;3.513684;
0.011169;0.026791;0.015010;3.540359;
0.011047;0.026600;0.014965;3.567190;
0.011167;0.025812;0.014131;3.593833;
0.011645;0.027274;0.015064;3.619674;
0.011243;0.026003;0.014284;3.646978;
0.011641;0.027548;0.014989;3.673008;
0.011051;0.026732;0.015081;3.700588;
0.011230;0.025882;0.014078;3.727349;
0.011714;0.027253;0.015042;3.753258;
0.011159;0.025850;0.014168;3.780543;
0.011696;0.027148;0.014962;3.806425;
0.011183;0.026766;0.015064;3.833622;
0.011259;0.025925;0.014139;3.860418;
0.011584;0.027288;0.015084;3.886371;
0.011142;0.025839;0.014087;3.913714;
0.011534;0.027016;0.014973;3.939584;
0.011236;0.026755;0.015030;3.966631;
0.011169;0.025896;0.014128;3.993414;
0.011657;0.027268;0.015083;4.019342;
0.011081;0.025713;0.014135;4.046639;
0.011847;0.027384;0.015018;4.072380;
0.011147;0.026801;0.015087;4.099803;
0.011243;0.025979;0.014196;4.126632;
0.011645;0.027180;0.015024;4.152640;
0.011224;0.025855;0.014089;4.179856;
0.011594;0.027317;0.015140;4.205744;
0.011318;0.026899;0.015108;4.233090;
0.011252;0.025941;0.014143;4.260016;
