GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.024140;0.059965;0.014953;0.000224;
0.014694;0.033106;0.017217;0.062001;
0.013973;0.029754;0.015036;0.095146;
0.016200;0.032093;0.014888;0.124939;
0.012734;0.030645;0.017129;0.157372;
0.012671;0.029938;0.016655;0.188361;
0.011865;0.029636;0.017139;0.219353;
0.012859;0.030245;0.016838;0.249027;
0.012622;0.028084;0.014676;0.279300;
0.011527;0.027082;0.014817;0.313417;
0.011778;0.028207;0.015699;0.340561;
0.011572;0.027856;0.015765;0.368796;
0.011673;0.027040;0.014767;0.396680;
0.011938;0.028491;0.015829;0.423750;
0.011760;0.028076;0.015764;0.452271;
0.012182;0.027759;0.014863;0.480375;
0.013327;0.028760;0.014793;0.508162;
0.011617;0.028041;0.015868;0.536951;
0.011705;0.027999;0.015845;0.565025;
0.013186;0.029122;0.014920;0.593053;
0.011743;0.028323;0.015912;0.622207;
0.011563;0.028409;0.016396;0.650568;
0.013214;0.028508;0.014800;0.679005;
0.012595;0.029084;0.015887;0.707542;
0.011628;0.028172;0.016014;0.736660;
0.011662;0.027088;0.014819;0.764862;
0.012065;0.028218;0.015701;0.791983;
0.011615;0.027845;0.015708;0.820232;
0.011630;0.027103;0.014883;0.848104;
0.012078;0.027865;0.015323;0.875236;
0.011633;0.028105;0.015972;0.903131;
0.011718;0.027134;0.014874;0.931263;
0.012240;0.028510;0.015604;0.958430;
0.011628;0.028033;0.015656;0.986969;
0.011531;0.026799;0.014707;1.015031;
0.012117;0.028445;0.015723;1.041899;
0.011609;0.027879;0.015738;1.070383;
0.011662;0.027143;0.014923;1.098291;
0.012183;0.028364;0.015605;1.125463;
0.011736;0.028042;0.015702;1.153860;
0.011754;0.026999;0.014699;1.181930;
0.012112;0.028439;0.015814;1.208958;
0.011586;0.027680;0.015614;1.237428;
0.011708;0.027038;0.014856;1.265141;
0.012274;0.028492;0.015745;1.292210;
0.011650;0.027889;0.015677;1.320730;
0.011668;0.027101;0.014886;1.348675;
0.012219;0.028522;0.015795;1.375807;
0.011674;0.027815;0.015662;1.404357;
0.011621;0.026947;0.014771;1.432226;
0.012234;0.028450;0.015657;1.459202;
0.011525;0.027897;0.015788;1.487684;
0.011586;0.026912;0.014772;1.515614;
0.012098;0.028441;0.015769;1.542562;
0.011692;0.028037;0.015732;1.571034;
0.011695;0.027152;0.014829;1.599099;
0.012138;0.028416;0.015704;1.626283;
0.011577;0.027689;0.015576;1.654731;
0.011762;0.027502;0.014879;1.682455;
0.011763;0.028135;0.015738;1.710006;
0.011738;0.028086;0.015750;1.738270;
0.011600;0.026837;0.014714;1.766388;
0.012212;0.028478;0.015682;1.793258;
0.011746;0.027911;0.015582;1.821766;
0.011672;0.026978;0.014741;1.849715;
0.012048;0.028285;0.015720;1.876721;
0.011785;0.028020;0.015689;1.905036;
0.011643;0.027054;0.014802;1.933085;
0.012071;0.028228;0.015674;1.960167;
0.011758;0.028172;0.015836;1.988426;
0.011801;0.027385;0.014897;2.016628;
0.012047;0.028424;0.015809;2.044042;
0.011646;0.027779;0.015674;2.072505;
0.011657;0.027147;0.014862;2.100323;
0.011865;0.028340;0.015844;2.127502;
0.011624;0.027787;0.015572;2.155878;
0.011676;0.027113;0.014812;2.183694;
0.012046;0.028379;0.015761;2.210835;
0.011617;0.027829;0.015718;2.239243;
0.011734;0.027009;0.014766;2.267102;
0.012196;0.028462;0.015750;2.294143;
0.011591;0.027740;0.015651;2.322634;
0.011764;0.027231;0.014871;2.350405;
0.012025;0.028358;0.015761;2.377683;
0.011657;0.028036;0.015714;2.406069;
0.011621;0.026879;0.014743;2.434139;
0.012123;0.028294;0.015670;2.461046;
0.011579;0.027843;0.015729;2.489373;
0.011765;0.027172;0.014851;2.517243;
0.012101;0.028859;0.016176;2.544446;
0.011734;0.027974;0.015750;2.573339;
0.011706;0.027111;0.014740;2.601343;
0.012074;0.028204;0.015592;2.628485;
0.011669;0.028024;0.015785;2.656721;
0.011686;0.026748;0.014591;2.684777;
0.012127;0.028392;0.015740;2.711554;
0.011691;0.027975;0.015739;2.739976;
0.011775;0.027507;0.014756;2.767980;
0.011778;0.027972;0.015688;2.795521;
0.011619;0.027837;0.015687;2.823536;
0.011768;0.027145;0.014819;2.851402;
0.012077;0.028413;0.015785;2.878588;
0.011651;0.027945;0.015738;2.907043;
0.011665;0.027103;0.014948;2.935015;
0.012261;0.028584;0.015771;2.962148;
0.011612;0.028191;0.015799;2.990761;
0.012787;0.029117;0.015755;3.018998;
0.011713;0.027286;0.014901;3.048147;
0.011921;0.028256;0.015764;3.075476;
0.011606;0.027945;0.015803;3.103769;
0.011714;0.027118;0.014819;3.131744;
0.012023;0.028267;0.015677;3.158890;
0.011732;0.027945;0.015723;3.187202;
0.011693;0.027125;0.014896;3.215189;
0.012086;0.028305;0.015634;3.242347;
0.011623;0.027828;0.015717;3.270680;
0.011659;0.026999;0.014784;3.298541;
0.012085;0.028288;0.015722;3.325576;
0.011743;0.028008;0.015683;3.353893;
0.011655;0.027382;0.015256;3.381932;
0.012228;0.028584;0.015745;3.409344;
0.011672;0.028016;0.015810;3.437957;
0.011789;0.027167;0.014833;3.466000;
0.012225;0.028455;0.015700;3.493196;
0.011580;0.027930;0.015809;3.521682;
0.011754;0.027228;0.014758;3.549641;
0.011967;0.028181;0.015707;3.576901;
0.011734;0.027930;0.015724;3.605129;
0.011595;0.027072;0.014918;3.633091;
0.012123;0.028301;0.015731;3.660194;
0.011661;0.028299;0.015900;3.688525;
0.011789;0.027288;0.014783;3.716856;
0.012040;0.028243;0.015690;3.744175;
0.011689;0.028079;0.015833;3.772447;
0.011666;0.027113;0.014814;3.800567;
0.012217;0.028442;0.015737;3.827720;
0.011633;0.027764;0.015572;3.856194;
0.011697;0.026984;0.014730;3.883989;
0.012072;0.028365;0.015690;3.911001;
0.011725;0.027977;0.015769;3.939395;
0.011648;0.027027;0.014790;3.967400;
0.012180;0.028521;0.015731;3.994454;
0.011461;0.027846;0.015773;4.023006;
0.011822;0.027244;0.014810;4.050883;
0.011985;0.028127;0.015548;4.078164;
0.011542;0.027879;0.015722;4.106320;
0.011669;0.026942;0.014741;4.134232;
0.012198;0.028408;0.015714;4.161205;
0.011725;0.028028;0.015751;4.189643;
0.011633;0.026919;0.014787;4.217702;
0.012109;0.028484;0.015822;4.244653;
0.011672;0.027950;0.015795;4.273166;
0.011700;0.027167;0.014847;4.301148;
