GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.015556;0.039786;0.001954;0.000186;
0.007824;0.010948;0.001931;0.040235;
0.003515;0.006291;0.002003;0.051274;
0.005673;0.008603;0.001995;0.057647;
0.002465;0.005434;0.002349;0.066314;
0.002524;0.004960;0.001922;0.071776;
0.004235;0.006945;0.002024;0.076817;
0.002459;0.004773;0.001934;0.083810;
0.002398;0.005212;0.001920;0.088649;
0.003919;0.006314;0.001960;0.094093;
0.002448;0.005054;0.001947;0.100441;
0.002491;0.005195;0.002274;0.105528;
0.004558;0.007093;0.002032;0.110774;
0.003028;0.005668;0.002081;0.117918;
0.002525;0.007369;0.004252;0.123617;
0.002307;0.004804;0.001882;0.131022;
0.002489;0.004797;0.001892;0.135881;
0.002464;0.006880;0.003911;0.140716;
0.002290;0.004655;0.001913;0.147822;
0.002202;0.004619;0.001930;0.152823;
0.002139;0.007013;0.004360;0.157858;
0.002301;0.004618;0.001908;0.164980;
0.002438;0.005003;0.002054;0.169643;
0.002388;0.006745;0.003915;0.174682;
0.002413;0.005184;0.002360;0.181455;
0.002444;0.004812;0.001909;0.186666;
0.004603;0.007398;0.002308;0.191507;
0.002427;0.004939;0.002074;0.198945;
0.002474;0.004750;0.001930;0.203941;
0.004454;0.006897;0.002043;0.208722;
0.002488;0.004758;0.001876;0.215648;
0.003912;0.006423;0.001965;0.225829;
0.002491;0.005129;0.002207;0.232286;
0.002449;0.004873;0.001900;0.237452;
0.004611;0.006942;0.001932;0.242355;
0.002540;0.005081;0.001947;0.249324;
0.002477;0.004853;0.001921;0.254442;
0.003083;0.005468;0.001907;0.259327;
0.002486;0.004860;0.001957;0.264832;
0.002555;0.004931;0.001955;0.269727;
0.004062;0.006539;0.001950;0.274688;
0.002322;0.004768;0.001961;0.281358;
0.002527;0.005080;0.002022;0.286158;
0.003055;0.005383;0.001868;0.291374;
0.002507;0.004800;0.001874;0.296801;
0.002373;0.004711;0.001906;0.301644;
0.002346;0.005810;0.002913;0.306484;
0.002422;0.004838;0.001941;0.312342;
0.002491;0.004928;0.001981;0.317208;
0.002533;0.005088;0.001962;0.322163;
0.002855;0.005345;0.002018;0.327388;
0.002412;0.004805;0.001986;0.332778;
0.002526;0.004830;0.001911;0.337617;
0.002755;0.005135;0.002004;0.342477;
0.002430;0.004752;0.001871;0.347743;
0.002421;0.004847;0.001973;0.352539;
0.002462;0.005854;0.002869;0.357506;
0.002450;0.004923;0.002015;0.363396;
0.002419;0.004929;0.002039;0.368496;
0.002435;0.005961;0.003103;0.373468;
0.002568;0.005037;0.002045;0.379462;
0.002456;0.004926;0.001998;0.384529;
0.002433;0.004847;0.002003;0.389491;
0.003140;0.005511;0.001957;0.394377;
0.002465;0.004812;0.001986;0.399935;
0.002509;0.004819;0.001864;0.404778;
0.003408;0.005694;0.001903;0.409627;
0.002410;0.004856;0.001922;0.415349;
0.002422;0.004787;0.001873;0.420235;
0.003983;0.006362;0.001898;0.425059;
0.002516;0.004777;0.001889;0.431456;
0.002649;0.005026;0.001899;0.436261;
0.003556;0.005931;0.001910;0.441315;
0.002447;0.004867;0.001917;0.447278;
0.002516;0.005000;0.001967;0.452219;
0.002400;0.005939;0.002940;0.457248;
0.002511;0.005127;0.002007;0.463215;
0.002459;0.004993;0.002094;0.468374;
0.002420;0.005672;0.002888;0.473397;
0.002465;0.004965;0.001916;0.479097;
0.002474;0.004976;0.001972;0.484089;
0.002382;0.004879;0.001970;0.489114;
0.003005;0.005322;0.001864;0.494022;
0.002462;0.004908;0.001962;0.499376;
