GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.019400;0.055675;0.015451;0.000404;
0.011461;0.027103;0.014606;0.056928;
0.012150;0.025347;0.012261;0.084072;
0.011695;0.027489;0.015008;0.109448;
0.011441;0.026992;0.014864;0.136976;
0.011216;0.023793;0.011921;0.165083;
0.010059;0.024660;0.013909;0.190096;
0.012065;0.024771;0.012011;0.215085;
0.010967;0.025575;0.013969;0.239896;
0.010598;0.023145;0.011998;0.265503;
0.009354;0.022835;0.012962;0.294076;
0.009568;0.022299;0.011991;0.316968;
0.009924;0.023234;0.012818;0.339297;
0.010255;0.023880;0.012897;0.362559;
0.009706;0.022290;0.011857;0.386466;
0.009896;0.023693;0.013210;0.408787;
0.010025;0.022552;0.012038;0.432509;
0.010094;0.023492;0.012858;0.455097;
0.009600;0.023112;0.012840;0.478641;
0.009622;0.022132;0.012043;0.501785;
0.010194;0.023523;0.012879;0.523948;
0.010681;0.023281;0.012067;0.547499;
0.009669;0.022326;0.012027;0.570808;
0.010325;0.023645;0.012789;0.593172;
0.009686;0.023386;0.013055;0.616846;
0.010604;0.024736;0.013533;0.640262;
0.011033;0.023757;0.012145;0.665029;
0.010430;0.023873;0.012938;0.688815;
0.009547;0.023102;0.013080;0.712715;
0.009711;0.022155;0.011937;0.735846;
0.010128;0.023766;0.012927;0.758029;
0.009544;0.021981;0.011942;0.781881;
0.010197;0.022648;0.011958;0.803894;
0.010179;0.023518;0.012841;0.826570;
0.009606;0.022117;0.012070;0.850119;
0.010094;0.023337;0.012834;0.872264;
0.009677;0.023053;0.012903;0.895629;
0.009522;0.021962;0.011871;0.918718;
0.009976;0.023501;0.012892;0.940714;
0.009530;0.022958;0.012874;0.964252;
0.009581;0.022037;0.011904;0.987252;
0.009999;0.023345;0.012839;1.009335;
0.009674;0.022105;0.011911;1.032713;
0.010087;0.022861;0.011997;1.054846;
0.009958;0.023518;0.012916;1.077739;
0.009615;0.022232;0.012018;1.101291;
0.010044;0.023381;0.012883;1.123551;
0.009557;0.022911;0.012927;1.146962;
0.009733;0.022012;0.011830;1.169901;
0.010049;0.023464;0.012936;1.191953;
0.009708;0.022271;0.011998;1.215447;
0.009995;0.022538;0.011932;1.237746;
0.010050;0.023533;0.012950;1.260316;
0.009599;0.021938;0.011837;1.283882;
0.010267;0.023706;0.012969;1.305847;
0.009700;0.022998;0.012832;1.329583;
0.009643;0.022083;0.011930;1.352611;
0.010174;0.023512;0.012843;1.374721;
0.009582;0.023052;0.012948;1.398262;
0.009678;0.022420;0.012071;1.421342;
0.010010;0.023440;0.012822;1.443794;
0.009574;0.021813;0.011790;1.467281;
0.010188;0.022750;0.012066;1.489123;
0.010134;0.023557;0.012945;1.511900;
0.009680;0.022386;0.012105;1.535491;
0.010025;0.023465;0.012920;1.557914;
0.009647;0.023019;0.012900;1.581411;
0.009654;0.022244;0.011990;1.604462;
0.010096;0.023499;0.012840;1.626734;
0.009499;0.021942;0.011903;1.650264;
0.010079;0.022630;0.012030;1.672235;
0.009969;0.023364;0.012864;1.694898;
0.009582;0.022090;0.011942;1.718294;
0.010085;0.023260;0.012693;1.740417;
0.009646;0.022940;0.012838;1.763707;
0.009636;0.022169;0.012015;1.786678;
0.010168;0.023500;0.012886;1.808877;
0.009746;0.023200;0.012958;1.832406;
0.009753;0.022119;0.011908;1.855634;
0.010195;0.023687;0.012944;1.877782;
0.009702;0.022285;0.012079;1.901497;
0.010183;0.023787;0.013071;1.923816;
0.009681;0.023135;0.012932;1.947631;
0.009400;0.021898;0.011897;1.970802;
0.010079;0.023615;0.012994;1.992733;
0.009558;0.022988;0.012910;2.016384;
0.009666;0.022255;0.012130;2.039405;
0.010094;0.023397;0.012838;2.061688;
0.009952;0.022616;0.011996;2.085114;
0.010029;0.023255;0.012635;2.107763;
0.009724;0.023020;0.012858;2.131055;
0.009773;0.022282;0.011985;2.154107;
0.010120;0.023496;0.012905;2.176425;
0.009351;0.022761;0.012832;2.199957;
0.009697;0.022256;0.011997;2.222760;
0.010067;0.023491;0.012851;2.245049;
0.009668;0.022163;0.011979;2.268568;
0.010127;0.022898;0.012164;2.290759;
0.010079;0.023446;0.012867;2.313689;
0.009556;0.022174;0.012017;2.337180;
0.010074;0.023361;0.012832;2.359391;
0.009594;0.022961;0.012852;2.382782;
0.009619;0.022044;0.011851;2.405780;
0.010065;0.023562;0.012869;2.427857;
0.009686;0.022337;0.012003;2.451461;
0.009843;0.022273;0.011866;2.473836;
0.010205;0.023739;0.012908;2.496151;
0.010662;0.023210;0.012012;2.519938;
0.010119;0.023579;0.012956;2.543184;
0.009585;0.023047;0.012940;2.566801;
0.009621;0.021898;0.011838;2.589891;
0.010142;0.023664;0.012915;2.611821;
0.009632;0.022310;0.012174;2.635532;
0.010161;0.022533;0.011890;2.657870;
0.010094;0.023374;0.012822;2.680435;
0.009673;0.022129;0.011945;2.703840;
0.010035;0.023600;0.012931;2.726016;
0.009625;0.023441;0.013296;2.749650;
0.009599;0.022304;0.012132;2.773126;
0.010008;0.023477;0.012933;2.795469;
0.009650;0.022119;0.011954;2.818983;
0.010096;0.022918;0.012294;2.841137;
0.010066;0.023613;0.012935;2.864087;
0.009665;0.022086;0.011920;2.887728;
0.010056;0.023596;0.012904;2.909847;
0.009591;0.022955;0.012843;2.933489;
0.009625;0.022214;0.011991;2.956473;
0.010041;0.023405;0.012838;2.978732;
0.009623;0.022100;0.011858;3.002175;
0.010148;0.022591;0.011951;3.024309;
0.010079;0.023574;0.012924;3.046932;
0.009647;0.022014;0.011932;3.070533;
0.010235;0.023901;0.012979;3.092575;
0.009532;0.022940;0.012888;3.116509;
