GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.019081;0.046150;0.007728;0.000208;
0.009230;0.021829;0.011338;0.046699;
0.007594;0.019054;0.010379;0.068573;
0.007471;0.019120;0.010640;0.087673;
0.009549;0.018452;0.008058;0.106840;
0.008476;0.017067;0.007691;0.125326;
0.007727;0.016089;0.007615;0.142700;
0.007417;0.015840;0.007631;0.159696;
0.006630;0.014858;0.007701;0.176668;
0.008504;0.016872;0.007696;0.191567;
0.008065;0.016294;0.007624;0.208471;
0.008315;0.016580;0.007624;0.224801;
0.006064;0.014302;0.007597;0.246684;
0.007845;0.016440;0.008091;0.261025;
0.007990;0.016164;0.007655;0.277493;
0.008250;0.016637;0.007760;0.293686;
0.006966;0.015401;0.007654;0.310352;
0.006762;0.014936;0.007689;0.325800;
0.006922;0.015042;0.007685;0.340773;
0.007428;0.015421;0.007557;0.355852;
0.006433;0.015488;0.008570;0.371300;
0.006471;0.016001;0.008853;0.386821;
0.006535;0.015679;0.008706;0.402854;
0.006510;0.015785;0.008841;0.418562;
0.006416;0.015446;0.008546;0.434377;
0.006584;0.015404;0.008363;0.449850;
0.006505;0.015115;0.008059;0.465283;
0.006943;0.015063;0.007623;0.480425;
0.007176;0.015498;0.007712;0.495519;
0.006886;0.016183;0.007581;0.511046;
0.006428;0.014878;0.007965;0.527263;
0.007227;0.015585;0.007723;0.542169;
0.006682;0.015342;0.007720;0.557840;
0.007757;0.016044;0.007734;0.573217;
0.007280;0.016190;0.007755;0.589291;
0.006247;0.015428;0.008556;0.605517;
0.006590;0.015993;0.008849;0.620974;
0.006499;0.017618;0.010577;0.637001;
0.006549;0.016303;0.009329;0.654648;
0.006502;0.015782;0.008642;0.670981;
0.006434;0.016029;0.008837;0.686793;
0.006454;0.015580;0.008546;0.702871;
0.006554;0.015896;0.008572;0.718480;
0.006514;0.015621;0.008540;0.734409;
0.006565;0.014888;0.007740;0.750058;
0.006896;0.015116;0.007679;0.764974;
0.006967;0.015179;0.007675;0.780118;
0.006930;0.015175;0.007694;0.795327;
0.006992;0.015169;0.007635;0.810530;
0.006953;0.015720;0.007805;0.825738;
0.006697;0.014743;0.007618;0.841489;
0.006558;0.015614;0.008566;0.856262;
0.006500;0.015611;0.008676;0.871905;
0.006438;0.015513;0.008588;0.887544;
0.006595;0.015652;0.008566;0.903086;
0.006467;0.015593;0.008564;0.918774;
0.006550;0.016196;0.009000;0.934398;
0.006581;0.014877;0.007749;0.950623;
0.007091;0.015269;0.007632;0.965527;
0.006960;0.015069;0.007541;0.980833;
0.007071;0.015187;0.007604;0.995945;
0.006966;0.015118;0.007555;1.011162;
0.006950;0.015149;0.007762;1.026308;
0.006974;0.015066;0.007612;1.041486;
0.006519;0.015610;0.008580;1.056585;
0.006476;0.015666;0.008634;1.072225;
0.006403;0.017292;0.010319;1.087922;
0.006344;0.015388;0.008540;1.105243;
0.006514;0.015601;0.008588;1.120661;
0.006453;0.015506;0.008522;1.136291;
0.006567;0.015646;0.008561;1.151835;
0.006506;0.014590;0.007521;1.167512;
0.007025;0.015202;0.007645;1.182130;
0.006963;0.015254;0.007705;1.197362;
0.006984;0.015384;0.007780;1.212646;
0.006885;0.014998;0.007546;1.228063;
0.007017;0.015125;0.007624;1.243093;
0.008035;0.016240;0.007662;1.258248;
0.008105;0.016289;0.007716;1.274517;
0.007510;0.015617;0.007585;1.290834;
0.006464;0.015629;0.008587;1.306484;
0.006544;0.015690;0.008596;1.322141;
0.006446;0.015546;0.008529;1.337865;
0.006497;0.015490;0.008486;1.353442;
