GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.016744;0.043240;0.005632;0.000265;
0.006552;0.015729;0.007931;0.044674;
0.006037;0.012387;0.005541;0.060442;
0.006995;0.013446;0.005521;0.072863;
0.006889;0.013580;0.005940;0.086340;
0.005338;0.013899;0.007818;0.099958;
0.005080;0.013783;0.008193;0.113888;
0.005010;0.011381;0.005583;0.127702;
0.006972;0.013012;0.005553;0.139117;
0.007006;0.013308;0.005572;0.152551;
0.004534;0.012743;0.007752;0.166555;
0.004770;0.014186;0.008778;0.179553;
0.004896;0.011190;0.005481;0.193776;
0.006640;0.012808;0.005513;0.205000;
0.007936;0.013955;0.005489;0.217841;
0.005065;0.012977;0.007384;0.231825;
0.004558;0.012567;0.007453;0.250701;
0.004958;0.012925;0.007501;0.263320;
0.005019;0.010904;0.005476;0.276275;
0.006123;0.012020;0.005488;0.287209;
0.005008;0.012020;0.006578;0.299258;
0.006754;0.013811;0.006504;0.311319;
0.004941;0.010983;0.005569;0.325158;
0.005543;0.011683;0.005575;0.336169;
0.004933;0.012202;0.006713;0.347884;
0.004966;0.010932;0.005525;0.360114;
0.006219;0.012219;0.005600;0.371075;
0.004991;0.012006;0.006560;0.383323;
0.005056;0.012718;0.007257;0.395357;
0.004966;0.011361;0.005832;0.408105;
0.005569;0.011551;0.005506;0.419498;
0.004963;0.012099;0.006608;0.431079;
0.004982;0.010927;0.005479;0.443206;
0.005599;0.011601;0.005527;0.454160;
0.005012;0.011984;0.006528;0.465790;
0.004915;0.011155;0.005489;0.477802;
0.005384;0.011458;0.005573;0.488990;
0.006019;0.012349;0.005723;0.500478;
0.004996;0.012608;0.007141;0.512863;
0.005062;0.011087;0.005496;0.525503;
0.005478;0.011587;0.005519;0.536623;
0.004954;0.012166;0.006677;0.548246;
0.005211;0.011719;0.005734;0.560442;
0.005346;0.011473;0.005561;0.572191;
0.004962;0.012022;0.006502;0.583715;
0.005134;0.012764;0.007150;0.595771;
0.004998;0.011305;0.005575;0.608573;
0.007256;0.013555;0.005735;0.619907;
0.005493;0.012882;0.006888;0.633492;
0.004960;0.010933;0.005529;0.646418;
0.005644;0.011740;0.005487;0.657380;
0.005532;0.011568;0.005543;0.669149;
0.005119;0.012021;0.006395;0.680745;
0.004957;0.010958;0.005498;0.692795;
0.005558;0.011566;0.005537;0.703782;
0.004949;0.011908;0.006464;0.715376;
0.005055;0.011245;0.005640;0.727312;
0.005477;0.011531;0.005534;0.738597;
0.004967;0.011920;0.006490;0.750163;
0.004984;0.010998;0.005483;0.762112;
0.005595;0.011568;0.005521;0.773138;
0.006691;0.012708;0.005530;0.784733;
0.004975;0.011852;0.006469;0.797471;
0.005117;0.011145;0.005504;0.809351;
0.005593;0.011563;0.005575;0.820530;
0.004899;0.011742;0.006383;0.832122;
0.005049;0.011079;0.005487;0.843893;
0.005410;0.011410;0.005537;0.855000;
0.005002;0.011901;0.006443;0.866439;
0.005015;0.010998;0.005483;0.878368;
0.005534;0.011550;0.005583;0.889395;
0.005756;0.011859;0.005566;0.900973;
0.004951;0.010884;0.005406;0.912863;
0.005485;0.011543;0.005501;0.923780;
0.006425;0.012397;0.005508;0.935351;
0.005010;0.011953;0.006394;0.947783;
0.005059;0.011033;0.005462;0.959783;
0.005567;0.011533;0.005508;0.970848;
0.004953;0.011960;0.006511;0.982410;
0.005102;0.011192;0.005536;0.994406;
0.005481;0.011528;0.005568;1.005633;
0.004889;0.011868;0.006490;1.017191;
0.004993;0.011038;0.005564;1.029087;
0.005578;0.011552;0.005494;1.040154;
0.006648;0.012599;0.005520;1.051734;
0.004956;0.011899;0.006453;1.064363;
0.005080;0.011016;0.005539;1.076291;
0.005522;0.011582;0.005536;1.087337;
0.005072;0.012003;0.006447;1.098950;
0.004965;0.010929;0.005473;1.110981;
0.005575;0.011664;0.005611;1.121938;
0.005013;0.011973;0.006451;1.133631;
0.005111;0.011097;0.005438;1.145641;
0.005405;0.011425;0.005563;1.156771;
0.005983;0.012047;0.005507;1.168225;
0.004987;0.011329;0.005563;1.180300;
0.005272;0.011389;0.005572;1.191661;
0.005295;0.011468;0.005611;1.203081;
0.005041;0.011883;0.006385;1.214579;
0.005084;0.011106;0.005525;1.226491;
0.005513;0.011462;0.005503;1.237625;
0.004998;0.011882;0.006394;1.249115;
0.005050;0.011057;0.005463;1.261025;
0.005490;0.011655;0.005597;1.272111;
0.004968;0.012030;0.006536;1.283794;
0.005021;0.011021;0.005471;1.295852;
0.005482;0.011431;0.005495;1.306902;
0.005667;0.011856;0.005570;1.318365;
0.006109;0.013148;0.006532;1.330266;
0.004985;0.010832;0.005421;1.343449;
0.005637;0.011735;0.005602;1.354308;
0.004990;0.011960;0.006473;1.366073;
0.005003;0.010989;0.005501;1.378078;
0.005541;0.011613;0.005578;1.389107;
0.004946;0.011728;0.006281;1.400757;
0.004930;0.010948;0.005450;1.412517;
0.005472;0.011505;0.005567;1.423492;
0.005076;0.012042;0.006499;1.435024;
0.004995;0.010994;0.005561;1.447095;
0.005508;0.011729;0.005596;1.458116;
0.006368;0.012373;0.005491;1.469886;
0.005002;0.012264;0.006766;1.482289;
0.005141;0.011233;0.005488;1.494593;
0.005434;0.011465;0.005552;1.505861;
0.004948;0.011831;0.006411;1.517354;
0.005047;0.010990;0.005489;1.529212;
0.005481;0.011471;0.005530;1.540230;
0.005013;0.012032;0.006475;1.551747;
0.004947;0.011011;0.005500;1.563809;
0.005545;0.011499;0.005500;1.574849;
0.006634;0.012718;0.005528;1.586377;
0.005046;0.012140;0.006378;1.599123;
0.004835;0.010901;0.005492;1.611293;
0.005555;0.011642;0.005561;1.622223;
0.004978;0.012184;0.006565;1.633894;
0.005018;0.011012;0.005481;1.646107;
0.005650;0.011598;0.005473;1.657149;
0.005024;0.011985;0.006452;1.668782;
0.004929;0.010902;0.005447;1.680799;
0.005590;0.011552;0.005526;1.691734;
0.006490;0.012568;0.005563;1.703315;
0.004921;0.011863;0.006440;1.715913;
0.004951;0.011065;0.005477;1.727811;
0.005354;0.011519;0.005603;1.738908;
0.004957;0.011963;0.006496;1.750463;
0.005013;0.010945;0.005512;1.762460;
0.005614;0.011680;0.005588;1.773432;
0.005008;0.011988;0.006452;1.785139;
0.005052;0.011042;0.005490;1.797155;
0.005540;0.011618;0.005585;1.808226;
0.006512;0.012566;0.005449;1.819873;
0.004958;0.011927;0.006484;1.832469;
0.004936;0.010866;0.005519;1.844429;
0.005614;0.011610;0.005485;1.855324;
0.004996;0.012034;0.006482;1.866962;
0.004963;0.011141;0.005580;1.879033;
0.005418;0.011461;0.005562;1.890207;
0.004915;0.011834;0.006493;1.901707;
0.005041;0.011018;0.005539;1.913570;
0.005711;0.011817;0.005636;1.924622;
0.005960;0.012105;0.005623;1.936467;
0.005005;0.012285;0.006729;1.948600;
0.005069;0.011192;0.005424;1.960919;
0.005350;0.011558;0.005630;1.972142;
0.004978;0.011944;0.006483;1.983729;
0.005141;0.011188;0.005521;1.995700;
0.005458;0.011576;0.005599;2.006916;
0.005109;0.012021;0.006459;2.018519;
0.005048;0.011162;0.005528;2.030570;
0.005460;0.011495;0.005560;2.041762;
0.005984;0.012050;0.005582;2.053285;
0.005012;0.011838;0.006345;2.065363;
0.004980;0.010869;0.005479;2.077231;
0.005568;0.011526;0.005546;2.088129;
0.004933;0.011884;0.006519;2.099685;
0.005050;0.011027;0.005501;2.111639;
0.005540;0.011560;0.005596;2.122695;
0.005062;0.012004;0.006527;2.134283;
0.005039;0.010995;0.005508;2.146316;
0.005628;0.011714;0.005558;2.157339;
0.005013;0.011935;0.006434;2.169083;
0.005013;0.011139;0.005553;2.181046;
0.005421;0.011500;0.005584;2.192216;
0.006019;0.012090;0.005578;2.203747;
0.004981;0.011941;0.006425;2.215866;
0.004958;0.010893;0.005513;2.227839;
0.005564;0.011552;0.005558;2.238778;
0.004994;0.011956;0.006535;2.250365;
0.005126;0.011103;0.005522;2.262350;
0.005564;0.011612;0.005515;2.273484;
0.005040;0.011946;0.006410;2.285141;
0.005032;0.011010;0.005492;2.297116;
0.005530;0.011553;0.005554;2.308154;
0.004935;0.011798;0.006446;2.319736;
0.004955;0.010889;0.005500;2.331562;
0.005664;0.011690;0.005513;2.342480;
0.006611;0.012606;0.005483;2.354199;
0.004969;0.012086;0.006472;2.366833;
0.005072;0.011041;0.005461;2.378947;
0.005537;0.011521;0.005537;2.390017;
0.004976;0.012013;0.006453;2.401567;
0.004968;0.011019;0.005552;2.413609;
0.005435;0.011478;0.005594;2.424733;
0.004980;0.011934;0.006424;2.436240;
0.005062;0.011114;0.005537;2.448201;
0.005541;0.011701;0.005521;2.459342;
0.006572;0.012729;0.005539;2.471072;
0.004904;0.012008;0.006501;2.483854;
0.005049;0.011152;0.005585;2.495908;
0.005714;0.011776;0.005551;2.507091;
0.004975;0.012146;0.006448;2.518895;
0.005025;0.011082;0.005511;2.531070;
0.005485;0.011559;0.005525;2.542183;
0.005029;0.011897;0.006400;2.553781;
0.004995;0.011135;0.005545;2.565712;
0.005498;0.011503;0.005553;2.576885;
0.006543;0.012869;0.005700;2.588416;
0.004954;0.011934;0.006469;2.601313;
0.005057;0.011140;0.005558;2.613275;
0.005437;0.011530;0.005605;2.624445;
0.005033;0.011969;0.006381;2.636003;
0.004984;0.011011;0.005478;2.648071;
0.005421;0.011348;0.005492;2.659111;
0.004961;0.011987;0.006517;2.670489;
0.005029;0.010867;0.005448;2.682503;
0.005565;0.011612;0.005580;2.693397;
0.006613;0.013092;0.005986;2.705037;
0.004913;0.011917;0.006471;2.718160;
0.004992;0.011092;0.005547;2.730105;
0.005408;0.011361;0.005501;2.741225;
0.004978;0.011938;0.006498;2.752613;
0.004979;0.011188;0.005654;2.764580;
0.005508;0.011592;0.005612;2.775796;
0.005012;0.012063;0.006570;2.787416;
0.005005;0.010968;0.005495;2.799508;
0.005479;0.011584;0.005577;2.810504;
0.006426;0.012394;0.005515;2.822117;
0.005002;0.011929;0.006470;2.834540;
0.005021;0.010938;0.005484;2.846513;
0.005562;0.011775;0.005570;2.857479;
0.005001;0.011915;0.006493;2.869284;
0.004929;0.010943;0.005458;2.881228;
0.005519;0.011508;0.005557;2.892200;
0.004906;0.011836;0.006421;2.903741;
0.005019;0.011141;0.005540;2.915610;
0.005463;0.011426;0.005515;2.926788;
0.005955;0.012015;0.005537;2.938246;
0.005025;0.011142;0.005589;2.950288;
0.005506;0.011549;0.005526;2.961460;
0.005505;0.011469;0.005495;2.973036;
0.005033;0.011946;0.006470;2.984533;
0.005002;0.010882;0.005442;2.996508;
0.005685;0.011726;0.005540;3.007417;
0.004997;0.012334;0.006480;3.019190;
0.005136;0.011165;0.005471;3.031556;
0.005409;0.011467;0.005566;3.042759;
0.004983;0.011943;0.006484;3.054261;
0.005043;0.010991;0.005444;3.066231;
0.005553;0.011644;0.005548;3.077253;
0.006501;0.012542;0.005532;3.088928;
0.005019;0.011996;0.006503;3.101501;
0.005004;0.010945;0.005495;3.113523;
0.005701;0.011654;0.005464;3.124497;
0.004974;0.011867;0.006404;3.136179;
0.005066;0.011198;0.005483;3.148077;
0.005410;0.011630;0.005597;3.159309;
0.004942;0.011836;0.006449;3.170968;
0.005000;0.010911;0.005477;3.182835;
0.005747;0.011780;0.005556;3.193798;
0.005965;0.011944;0.005525;3.205609;
0.005108;0.012066;0.006558;3.217582;
0.005054;0.011006;0.005534;3.229685;
0.005664;0.011628;0.005543;3.240721;
0.004928;0.011908;0.006523;3.252386;
0.004976;0.010858;0.005488;3.264323;
0.005585;0.011593;0.005556;3.275211;
0.004930;0.011808;0.006365;3.286840;
0.004969;0.010818;0.005419;3.298710;
0.005584;0.011527;0.005482;3.309561;
0.005004;0.011901;0.006425;3.321117;
0.005211;0.011175;0.005509;3.333047;
0.005589;0.011608;0.005524;3.344253;
0.006158;0.012260;0.005558;3.355889;
0.004948;0.012060;0.006457;3.368181;
0.005035;0.011046;0.005604;3.380272;
0.005601;0.011703;0.005548;3.391348;
0.005013;0.011936;0.006421;3.403078;
0.004960;0.011026;0.005533;3.415045;
0.005626;0.011747;0.005598;3.426101;
0.004943;0.011845;0.006467;3.437882;
0.005009;0.010889;0.005467;3.449757;
0.005588;0.011688;0.005578;3.460677;
0.006123;0.012197;0.005521;3.472397;
0.004930;0.010922;0.005534;3.484625;
0.005563;0.011631;0.005562;3.495574;
0.005319;0.011355;0.005550;3.507234;
0.004997;0.012031;0.006467;3.518617;
0.004985;0.011022;0.005502;3.530677;
0.005564;0.011508;0.005505;3.541731;
0.004951;0.012019;0.006591;3.553268;
0.005070;0.011411;0.005562;3.565315;
0.005329;0.011407;0.005608;3.576757;
0.005022;0.011996;0.006462;3.588194;
0.004975;0.010823;0.005382;3.600217;
0.005613;0.011641;0.005573;3.611069;
0.004958;0.011922;0.006511;3.622746;
0.005090;0.011044;0.005447;3.634703;
0.005502;0.011575;0.005609;3.645780;
0.005496;0.011713;0.005645;3.657392;
0.005064;0.012082;0.006430;3.669135;
0.005061;0.011106;0.005451;3.681246;
0.005446;0.011487;0.005566;3.692384;
0.005056;0.011961;0.006442;3.703898;
0.005052;0.011149;0.005553;3.715888;
0.005522;0.011534;0.005568;3.727066;
0.004994;0.011896;0.006430;3.738627;
0.005025;0.011018;0.005544;3.750552;
0.005611;0.011606;0.005543;3.761597;
0.005942;0.012030;0.005572;3.773231;
0.005000;0.011714;0.006213;3.785290;
0.005222;0.011231;0.005542;3.797033;
0.005621;0.011634;0.005530;3.808296;
0.004941;0.011915;0.006516;3.819959;
0.005019;0.010991;0.005423;3.831902;
0.005445;0.011491;0.005626;3.842921;
0.004916;0.011754;0.006433;3.854440;
0.005039;0.011130;0.005526;3.866223;
0.005414;0.011378;0.005534;3.877381;
0.005090;0.011920;0.006410;3.888797;
0.005032;0.011065;0.005484;3.900751;
0.005406;0.011420;0.005522;3.911862;
0.006046;0.012403;0.005925;3.923315;
0.004991;0.011924;0.006457;3.935747;
0.005084;0.011131;0.005509;3.947742;
0.005479;0.011654;0.005587;3.958905;
0.004877;0.011766;0.006437;3.970591;
0.004988;0.011133;0.005553;3.982384;
0.005609;0.011594;0.005507;3.993546;
0.004976;0.012010;0.006439;4.005167;
0.004952;0.010848;0.005447;4.017209;
