GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.016709;0.042177;0.005848;0.000382;
0.006752;0.013737;0.006097;0.042706;
0.006792;0.013238;0.005722;0.056481;
0.004928;0.014120;0.008111;0.069748;
0.004196;0.013755;0.008752;0.083903;
0.004136;0.010852;0.005958;0.097689;
0.006130;0.012421;0.005804;0.108608;
0.004141;0.013295;0.008502;0.121059;
0.004258;0.013624;0.008573;0.134383;
0.003840;0.010352;0.005739;0.148599;
0.005316;0.011671;0.005762;0.159587;
0.006829;0.013227;0.005837;0.171589;
0.004128;0.012357;0.007693;0.184848;
0.004812;0.011327;0.005714;0.197233;
0.005874;0.012262;0.005846;0.208591;
0.004164;0.012465;0.007806;0.220886;
0.005923;0.012256;0.005790;0.238590;
0.004125;0.010499;0.005799;0.250883;
0.005638;0.012002;0.005832;0.261413;
0.005646;0.011949;0.005771;0.273447;
0.004171;0.011865;0.007213;0.285426;
0.004263;0.010632;0.005712;0.297319;
0.004551;0.010816;0.005801;0.307995;
0.004160;0.011621;0.006823;0.318843;
0.004202;0.010836;0.006061;0.330499;
0.004634;0.010861;0.005778;0.341364;
0.004112;0.011506;0.006831;0.352253;
0.004084;0.010565;0.005846;0.363790;
0.004974;0.011692;0.006106;0.374384;
0.004078;0.011486;0.006889;0.386114;
0.004208;0.010402;0.005724;0.397632;
0.005007;0.011171;0.005701;0.408066;
0.004181;0.011541;0.006780;0.419266;
0.004044;0.010434;0.005862;0.430837;
0.004835;0.011098;0.005819;0.441299;
0.004303;0.011639;0.006722;0.452425;
0.004220;0.010524;0.005744;0.464095;
0.004798;0.011705;0.006086;0.474652;
0.004374;0.011870;0.007030;0.486399;
0.004273;0.010593;0.005736;0.498298;
0.004591;0.010863;0.005774;0.508919;
0.004063;0.011673;0.006998;0.519817;
0.004340;0.010745;0.005768;0.531520;
0.004561;0.010938;0.005798;0.542300;
0.004185;0.011667;0.006887;0.553268;
0.004112;0.010871;0.005923;0.564965;
0.004958;0.011226;0.005725;0.575865;
0.004412;0.013822;0.008731;0.587120;
0.004248;0.012688;0.007833;0.600972;
0.004361;0.010958;0.005806;0.613701;
0.004431;0.010796;0.005865;0.624712;
0.004155;0.011484;0.006735;0.635544;
0.004249;0.010597;0.005743;0.647056;
0.004517;0.010704;0.005749;0.657688;
0.004350;0.011512;0.006753;0.668425;
0.004316;0.010580;0.005713;0.679964;
0.004602;0.010834;0.005757;0.690585;
0.004270;0.011487;0.006627;0.701449;
0.004332;0.010570;0.005800;0.712967;
0.004761;0.011177;0.005869;0.723564;
0.004317;0.011457;0.006688;0.734773;
0.004138;0.010518;0.005938;0.746257;
0.004769;0.011239;0.005995;0.756803;
0.004152;0.011944;0.007221;0.768071;
0.004267;0.010464;0.005689;0.780047;
0.004629;0.010920;0.005822;0.790539;
0.004363;0.011543;0.006672;0.801487;
0.004169;0.010332;0.005747;0.813060;
0.004808;0.011184;0.005906;0.823422;
0.004322;0.011633;0.006811;0.834634;
0.004183;0.010548;0.005842;0.846296;
0.004682;0.011197;0.005952;0.856873;
0.004144;0.011500;0.006792;0.868098;
0.004297;0.010596;0.005693;0.879629;
0.004701;0.010914;0.005750;0.890256;
0.004192;0.010660;0.005898;0.901198;
0.004700;0.010995;0.005767;0.911885;
0.004708;0.011147;0.005842;0.922909;
0.004361;0.010579;0.005756;0.934087;
0.004729;0.011220;0.005937;0.944698;
0.005718;0.012092;0.005868;0.955949;
0.004241;0.011521;0.006669;0.968069;
0.004232;0.010529;0.005747;0.979627;
0.004641;0.010949;0.005750;0.990190;
0.004193;0.010628;0.005875;1.001167;
0.004581;0.010972;0.005802;1.011826;
0.005672;0.012201;0.005966;1.022831;
0.004158;0.011240;0.006552;1.035063;
0.004220;0.010855;0.006085;1.046331;
0.004665;0.010988;0.005865;1.057213;
0.004398;0.011681;0.006782;1.068229;
0.004335;0.010979;0.006038;1.079944;
0.004900;0.011184;0.005823;1.090951;
0.004104;0.011097;0.006516;1.102163;
0.004238;0.010690;0.005918;1.113289;
0.004633;0.011168;0.005952;1.124009;
0.004170;0.011493;0.006833;1.135205;
0.004117;0.010368;0.005678;1.146737;
0.004585;0.010808;0.005743;1.157135;
0.004167;0.010451;0.005830;1.167971;
0.004781;0.011310;0.005987;1.178451;
0.005760;0.012106;0.005799;1.189790;
0.004180;0.011855;0.007076;1.201927;
0.004062;0.010465;0.005843;1.213815;
0.004697;0.010884;0.005735;1.224309;
0.004249;0.011667;0.006918;1.235221;
0.004210;0.010476;0.005795;1.246915;
0.004617;0.010938;0.005807;1.257419;
0.004904;0.012075;0.006732;1.268396;
0.004369;0.010684;0.005770;1.280503;
0.004596;0.010939;0.005812;1.291226;
0.004158;0.011615;0.006955;1.302198;
0.004113;0.010447;0.005874;1.313875;
0.004702;0.010959;0.005796;1.324370;
0.004302;0.011550;0.006768;1.335356;
0.004241;0.010318;0.005682;1.346936;
0.004784;0.010911;0.005705;1.357284;
0.004172;0.010459;0.005830;1.368223;
0.004653;0.011221;0.006083;1.378712;
0.005805;0.012125;0.005754;1.389965;
0.004171;0.010782;0.006129;1.402120;
0.004670;0.011358;0.006230;1.412930;
0.004712;0.010938;0.005680;1.424314;
0.004323;0.010789;0.005797;1.435281;
0.004561;0.010777;0.005759;1.446097;
0.005757;0.012139;0.005859;1.456902;
0.004121;0.010444;0.005756;1.469069;
0.004768;0.010895;0.005700;1.479574;
0.004633;0.011102;0.006015;1.490499;
0.004148;0.010524;0.005777;1.501629;
0.004622;0.010923;0.005806;1.512181;
0.005774;0.011996;0.005709;1.523131;
0.004237;0.010488;0.005693;1.535156;
0.004689;0.010836;0.005706;1.545672;
0.005172;0.011651;0.006009;1.556540;
0.004378;0.010650;0.005784;1.568220;
0.004610;0.010979;0.005942;1.578900;
0.005748;0.012143;0.005853;1.589907;
0.004147;0.010508;0.005746;1.602082;
0.004793;0.011075;0.005774;1.612655;
0.005694;0.011928;0.005738;1.623777;
0.004199;0.010492;0.005855;1.635734;
0.004753;0.011157;0.005795;1.646258;
0.005704;0.012043;0.005879;1.657447;
0.004146;0.011545;0.006789;1.669518;
0.004197;0.010384;0.005776;1.681092;
0.004775;0.011186;0.005945;1.691506;
0.004237;0.010541;0.005780;1.702727;
0.004625;0.010936;0.005801;1.713296;
0.004893;0.011168;0.005859;1.724260;
0.004149;0.010655;0.006057;1.735455;
0.004578;0.010867;0.005824;1.746138;
0.005747;0.012038;0.005739;1.757035;
0.004356;0.010824;0.005924;1.769103;
0.004621;0.010879;0.005736;1.779955;
0.005818;0.012032;0.005723;1.790915;
0.004109;0.010397;0.005775;1.802979;
0.004889;0.011100;0.005742;1.813406;
0.004604;0.010833;0.005734;1.824535;
0.004234;0.010443;0.005756;1.835395;
0.004883;0.011237;0.005871;1.845868;
0.005820;0.012032;0.005729;1.857132;
0.004218;0.010576;0.005777;1.869196;
0.004652;0.011104;0.005918;1.879804;
0.005777;0.012323;0.005900;1.890940;
0.004179;0.011525;0.006793;1.903291;
0.004081;0.010502;0.005876;1.914844;
0.004672;0.010866;0.005758;1.925374;
0.004406;0.010648;0.005764;1.936268;
0.004862;0.011060;0.005750;1.946945;
0.005479;0.011847;0.005821;1.958033;
0.004121;0.010490;0.005821;1.969909;
0.004578;0.010875;0.005798;1.980426;
0.005704;0.012076;0.005850;1.991331;
0.004128;0.011557;0.006729;2.003439;
0.004398;0.010880;0.005858;2.015040;
0.004643;0.010989;0.005803;2.025953;
0.004162;0.011543;0.006851;2.036969;
0.004151;0.010508;0.005777;2.048539;
0.004790;0.011056;0.005721;2.059077;
0.004167;0.011262;0.006573;2.070160;
0.004190;0.010614;0.005808;2.081450;
0.004556;0.011023;0.005812;2.092094;
0.004302;0.010760;0.005969;2.103146;
0.004766;0.011083;0.005810;2.113937;
0.004659;0.011027;0.005838;2.125047;
0.004220;0.010480;0.005745;2.136104;
0.004748;0.010940;0.005744;2.146612;
0.005269;0.011546;0.005764;2.157582;
0.004082;0.010171;0.005684;2.169157;
0.004714;0.011032;0.005818;2.179377;
0.004933;0.011398;0.005887;2.190437;
0.004377;0.010687;0.005823;2.201863;
0.004711;0.011015;0.005865;2.212578;
0.004246;0.011546;0.006719;2.223621;
0.004211;0.010377;0.005719;2.235195;
0.004798;0.011151;0.005860;2.245599;
0.004267;0.011489;0.006758;2.256778;
0.004102;0.010587;0.005932;2.268297;
0.004756;0.011008;0.005724;2.278912;
0.004079;0.011280;0.006728;2.289951;
0.004153;0.010445;0.005766;2.301259;
0.004635;0.010917;0.005757;2.311741;
0.004282;0.011513;0.006798;2.322692;
0.004130;0.010321;0.005762;2.334238;
0.004753;0.011075;0.005875;2.344589;
0.004154;0.011437;0.006648;2.355694;
0.004240;0.010403;0.005728;2.367170;
0.004881;0.011380;0.005947;2.377601;
0.004235;0.011481;0.006707;2.389010;
0.004125;0.010534;0.005885;2.400520;
0.004666;0.010915;0.005700;2.411083;
0.004300;0.011445;0.006678;2.422037;
0.004170;0.010550;0.005760;2.433509;
0.004657;0.010957;0.005809;2.444089;
0.004102;0.011266;0.006709;2.455076;
0.004097;0.010462;0.005763;2.466371;
0.004499;0.010751;0.005812;2.476909;
0.004170;0.011282;0.006564;2.487694;
0.004160;0.010256;0.005657;2.499005;
0.004496;0.010857;0.005940;2.509291;
0.004193;0.010766;0.006016;2.520178;
0.004865;0.011107;0.005756;2.530972;
0.005759;0.012130;0.005967;2.542109;
0.004385;0.011708;0.006824;2.554269;
0.004238;0.010512;0.005779;2.566007;
0.004721;0.011342;0.006175;2.576547;
0.004136;0.011503;0.006874;2.587920;
0.004216;0.010739;0.005923;2.599451;
0.004656;0.011044;0.005900;2.610218;
0.004262;0.011493;0.006704;2.621290;
0.004222;0.010621;0.005843;2.632832;
0.004709;0.010910;0.005719;2.643498;
0.004272;0.011399;0.006587;2.654436;
0.004097;0.010259;0.005711;2.665870;
0.004705;0.011035;0.005889;2.676159;
0.004258;0.010642;0.005972;2.687223;
0.004734;0.011103;0.005768;2.697895;
0.005839;0.012041;0.005777;2.709047;
0.004343;0.011372;0.006528;2.721116;
0.004252;0.010631;0.005874;2.732516;
0.004765;0.011002;0.005749;2.743176;
0.004190;0.010497;0.005753;2.754207;
0.004567;0.010922;0.005881;2.764740;
0.005235;0.011592;0.005913;2.775693;
0.004125;0.010427;0.005750;2.787312;
0.004631;0.010996;0.005847;2.797780;
0.005104;0.011547;0.005952;2.808814;
0.004204;0.010585;0.005855;2.820390;
0.004798;0.011226;0.005816;2.831002;
0.005673;0.011997;0.005780;2.842268;
0.004338;0.010702;0.005800;2.854298;
0.004649;0.011039;0.005899;2.865029;
0.005735;0.012109;0.005833;2.876114;
0.004312;0.011682;0.006886;2.888251;
0.004175;0.010586;0.005886;2.899960;
0.004721;0.011012;0.005844;2.910573;
0.004310;0.011639;0.006859;2.921614;
0.004181;0.010416;0.005778;2.933282;
0.004691;0.010876;0.005738;2.943729;
0.004220;0.010537;0.005709;2.954634;
0.004701;0.011023;0.005860;2.965199;
0.005832;0.012030;0.005759;2.976251;
0.004109;0.010542;0.005845;2.988313;
0.004741;0.010993;0.005795;2.998889;
0.005328;0.011636;0.005836;3.009910;
0.004466;0.010857;0.005853;3.021574;
0.004593;0.011006;0.005925;3.032459;
0.004545;0.011036;0.005786;3.043494;
0.004015;0.010455;0.005880;3.054560;
0.004670;0.011092;0.005867;3.065048;
0.005964;0.012291;0.005768;3.076173;
0.004402;0.011744;0.006884;3.088497;
0.004170;0.010633;0.005886;3.100271;
0.004574;0.010861;0.005727;3.110933;
0.004283;0.010498;0.005772;3.121828;
0.004812;0.011130;0.005802;3.132361;
0.005298;0.011766;0.005887;3.143521;
0.004211;0.010392;0.005779;3.155316;
0.004930;0.011145;0.005708;3.165737;
0.005334;0.011638;0.005841;3.176914;
0.004120;0.010515;0.005796;3.188579;
0.004655;0.010968;0.005839;3.199124;
0.005767;0.012179;0.005744;3.210122;
0.004214;0.011088;0.006379;3.222333;
0.004374;0.010633;0.005720;3.233451;
0.004686;0.010873;0.005704;3.244114;
0.004140;0.010494;0.005800;3.255016;
0.004777;0.011133;0.005900;3.265538;
0.005679;0.012009;0.005783;3.276770;
0.004182;0.010505;0.005823;3.288820;
0.004617;0.011029;0.005836;3.299353;
0.005853;0.012035;0.005748;3.310411;
0.004328;0.011755;0.006890;3.322475;
