GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.015049;0.039924;0.002441;0.000265;
0.006400;0.009952;0.002546;0.040815;
0.003827;0.007072;0.002442;0.050807;
0.004989;0.008316;0.002542;0.057910;
0.002584;0.006299;0.002852;0.066255;
0.004269;0.007295;0.002485;0.072584;
0.002577;0.005594;0.002421;0.079907;
0.002699;0.005945;0.002768;0.085530;
0.004380;0.007422;0.002411;0.091503;
0.002670;0.005833;0.002409;0.098953;
0.005321;0.008618;0.002696;0.104815;
0.002507;0.005766;0.002849;0.113472;
0.002383;0.008475;0.005327;0.119270;
0.002676;0.005810;0.002415;0.127816;
0.002598;0.005688;0.002547;0.133660;
0.003383;0.006478;0.002426;0.140201;
0.002146;0.005024;0.002472;0.147204;
0.002210;0.007954;0.005266;0.153259;
0.002569;0.005567;0.002527;0.161278;
0.002539;0.005322;0.002378;0.166905;
0.005358;0.008174;0.002396;0.172256;
0.002555;0.005683;0.002643;0.180458;
0.002487;0.007661;0.004805;0.186169;
0.002638;0.005546;0.002409;0.193862;
0.002601;0.005872;0.002870;0.199438;
0.005174;0.008186;0.002521;0.205340;
0.003389;0.006342;0.002478;0.213554;
0.002341;0.005397;0.002427;0.225213;
0.002655;0.005469;0.002415;0.230647;
0.002511;0.007389;0.004470;0.236144;
0.002693;0.005921;0.002743;0.243560;
0.002550;0.005402;0.002387;0.249512;
0.005295;0.008264;0.002457;0.254941;
0.002764;0.005719;0.002467;0.263235;
0.002595;0.005785;0.002461;0.268982;
0.003798;0.006662;0.002442;0.274797;
0.002626;0.005510;0.002449;0.281487;
0.002552;0.007035;0.003959;0.287025;
0.002592;0.005507;0.002480;0.294092;
0.002559;0.005418;0.002488;0.299630;
0.003169;0.006162;0.002543;0.305076;
0.002525;0.005442;0.002539;0.311294;
0.002560;0.005334;0.002378;0.316766;
0.003201;0.006271;0.002509;0.322132;
0.002576;0.005440;0.002426;0.328434;
0.002679;0.005727;0.002385;0.333902;
0.002954;0.005933;0.002465;0.339661;
0.002599;0.008224;0.002428;0.345622;
0.002237;0.007854;0.004752;0.353881;
0.002626;0.005856;0.002588;0.361780;
0.002631;0.005524;0.002445;0.367670;
0.003361;0.006285;0.002545;0.373223;
0.002604;0.005779;0.002596;0.379536;
0.002444;0.005394;0.002454;0.385353;
0.003177;0.006014;0.002435;0.390791;
0.002546;0.007336;0.002425;0.396833;
0.003981;0.008032;0.002529;0.404226;
0.002495;0.006200;0.002570;0.412291;
0.002573;0.006423;0.002655;0.418532;
0.002382;0.006314;0.002456;0.424990;
0.002715;0.006543;0.002914;0.431335;
0.003528;0.007338;0.002761;0.437909;
0.002395;0.005368;0.002526;0.445283;
0.002613;0.005649;0.002457;0.450688;
0.003599;0.006543;0.002515;0.456375;
0.002569;0.005584;0.002455;0.462947;
0.002570;0.005580;0.002540;0.468563;
0.004520;0.007518;0.002560;0.474171;
0.002596;0.005469;0.002487;0.481718;
0.002585;0.007642;0.004232;0.487215;
0.002561;0.005564;0.002533;0.494892;
0.002547;0.005404;0.002442;0.500484;
0.003214;0.006317;0.002540;0.505916;
0.002527;0.005643;0.002537;0.512272;
0.002527;0.005572;0.002450;0.517948;
0.002912;0.005942;0.002551;0.523555;
0.002586;0.005443;0.002484;0.529531;
0.002548;0.005296;0.002380;0.535002;
0.003221;0.006164;0.002433;0.540326;
0.002551;0.005494;0.002447;0.546518;
0.002610;0.006022;0.002447;0.552040;
0.002659;0.005687;0.002436;0.558137;
0.002543;0.005313;0.002434;0.563854;
0.002583;0.006765;0.003518;0.569195;
0.002676;0.005659;0.002498;0.575997;
0.002598;0.005627;0.002444;0.581684;
0.002578;0.006612;0.003428;0.587345;
0.002543;0.005616;0.002476;0.593993;
0.002566;0.005579;0.002517;0.599643;
0.004041;0.006920;0.002429;0.605259;
0.002591;0.005404;0.002448;0.612224;
0.002690;0.005814;0.002489;0.617660;
0.003028;0.006064;0.002450;0.623503;
0.002620;0.005824;0.002625;0.629597;
0.002543;0.005565;0.002436;0.635451;
0.002992;0.005972;0.002473;0.641047;
0.002598;0.005543;0.002436;0.647053;
0.002562;0.006483;0.003519;0.652624;
0.002630;0.005795;0.002462;0.659137;
0.002548;0.005642;0.002589;0.664962;
0.002557;0.006404;0.003451;0.670636;
0.002513;0.005430;0.002435;0.677070;
0.002669;0.005871;0.002652;0.682527;
0.002963;0.005862;0.002459;0.688430;
0.002521;0.005384;0.002459;0.694335;
0.002564;0.005655;0.002563;0.699751;
0.004046;0.007045;0.002430;0.705443;
0.002466;0.005669;0.002564;0.712537;
0.003445;0.006552;0.002555;0.718275;
0.003012;0.006026;0.002525;0.724863;
0.002524;0.005451;0.002438;0.730918;
0.002445;0.006455;0.003451;0.736399;
0.002505;0.005692;0.002707;0.742909;
0.002563;0.005508;0.002486;0.748639;
0.002530;0.006469;0.003397;0.754184;
0.002557;0.005427;0.002489;0.760697;
0.002607;0.005468;0.002452;0.766159;
0.003566;0.006698;0.002603;0.771655;
0.002400;0.005256;0.002493;0.778389;
0.002565;0.005430;0.002488;0.783674;
0.003675;0.006560;0.002509;0.789136;
0.002574;0.005959;0.002963;0.795726;
0.002548;0.005425;0.002441;0.801715;
0.003122;0.005995;0.002441;0.807169;
0.002550;0.005442;0.002471;0.813200;
0.002596;0.005421;0.002402;0.818691;
0.003195;0.006280;0.002586;0.824148;
0.002555;0.005453;0.002478;0.830488;
0.002521;0.005787;0.002678;0.835983;
0.003010;0.005885;0.002514;0.841805;
0.002515;0.005464;0.002437;0.847719;
0.002658;0.006443;0.003386;0.853211;
0.002664;0.005501;0.002443;0.859686;
0.002654;0.005554;0.002430;0.865216;
0.002484;0.006371;0.003497;0.870799;
0.002595;0.005453;0.002424;0.877199;
0.002571;0.005528;0.002551;0.882679;
0.003608;0.006502;0.002412;0.888238;
0.002508;0.005400;0.002447;0.894777;
0.002585;0.005534;0.002430;0.900219;
0.004079;0.007050;0.002522;0.905786;
0.002607;0.005604;0.002523;0.912872;
0.002506;0.005510;0.002474;0.918513;
0.003140;0.006066;0.002472;0.924051;
0.002550;0.005626;0.002514;0.930153;
0.002595;0.005569;0.002447;0.935814;
0.003078;0.006037;0.002477;0.941419;
0.002620;0.005505;0.002406;0.947484;
0.002475;0.005554;0.002537;0.953026;
0.003077;0.006232;0.002449;0.958613;
0.002602;0.005672;0.002463;0.964879;
0.002536;0.006425;0.003479;0.970580;
0.002616;0.005655;0.002461;0.977033;
0.002578;0.005451;0.002509;0.982727;
0.002579;0.006545;0.003451;0.988211;
0.002586;0.005464;0.002460;0.994792;
0.002480;0.005398;0.002447;1.000288;
0.003685;0.006708;0.002546;1.005714;
0.002483;0.005421;0.002504;1.012458;
0.002547;0.005344;0.002388;1.017911;
0.003336;0.006479;0.002601;1.023282;
0.002587;0.005519;0.002453;1.029792;
0.002522;0.005411;0.002422;1.035373;
0.003161;0.006082;0.002453;1.040817;
0.002546;0.005444;0.002439;1.046930;
0.002533;0.005572;0.002493;1.052409;
0.003014;0.005991;0.002492;1.058014;
0.002558;0.005522;0.002497;1.064042;
0.002541;0.005549;0.002565;1.069604;
0.003119;0.006015;0.002462;1.075188;
0.002564;0.005467;0.002424;1.081244;
0.002628;0.006507;0.003472;1.086745;
0.002595;0.005558;0.002502;1.093280;
0.002604;0.005531;0.002471;1.098878;
