GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.015255;0.038302;0.003076;0.000212;
0.004227;0.008319;0.003052;0.039707;
0.003843;0.010423;0.005830;0.048060;
0.003506;0.007432;0.003023;0.058527;
0.002756;0.009022;0.005763;0.065992;
0.002729;0.006291;0.002777;0.075046;
0.002849;0.006391;0.002946;0.081367;
0.004867;0.008542;0.002855;0.087787;
0.002856;0.006724;0.002959;0.096364;
0.004471;0.008666;0.003246;0.103121;
0.002748;0.006206;0.002913;0.111842;
0.003140;0.009180;0.005311;0.118078;
0.002933;0.006648;0.003027;0.127287;
0.002852;0.008895;0.005529;0.133969;
0.002348;0.005744;0.002947;0.143584;
0.002465;0.008165;0.005129;0.149574;
0.002390;0.005782;0.002888;0.158571;
0.002723;0.006132;0.002868;0.164392;
0.004519;0.008065;0.003106;0.170552;
0.002749;0.006017;0.002896;0.178652;
0.002703;0.008397;0.005226;0.184704;
0.002731;0.006131;0.002990;0.193128;
0.002741;0.008210;0.004959;0.199286;
0.002765;0.006164;0.002957;0.207532;
0.002817;0.006513;0.003250;0.213729;
0.002471;0.005780;0.002846;0.226556;
0.003403;0.008724;0.004857;0.232377;
0.002843;0.006162;0.002892;0.241138;
0.002779;0.006367;0.003044;0.247329;
0.004175;0.007609;0.002982;0.253724;
0.002740;0.006042;0.002847;0.261362;
0.002898;0.008483;0.005043;0.267431;
0.002868;0.006498;0.003176;0.275947;
0.002711;0.007634;0.004412;0.282473;
0.002770;0.006309;0.003016;0.290137;
0.002707;0.006225;0.002967;0.296473;
0.003352;0.006598;0.002790;0.302729;
0.002695;0.006007;0.002864;0.309371;
0.002830;0.007250;0.004003;0.315407;
0.002774;0.006205;0.002898;0.322686;
0.002790;0.006054;0.002876;0.328918;
0.004346;0.007768;0.002903;0.335000;
0.002747;0.006062;0.002805;0.342795;
0.002767;0.007264;0.003820;0.348885;
0.002965;0.006345;0.002893;0.356178;
0.002671;0.006147;0.002879;0.362573;
0.003448;0.006670;0.002832;0.368752;
0.002729;0.006008;0.002890;0.375450;
0.002889;0.006547;0.002888;0.381486;
0.003138;0.006935;0.003107;0.388076;
0.002824;0.006291;0.002862;0.395041;
0.004365;0.007866;0.002896;0.401367;
0.002662;0.005892;0.002784;0.409265;
0.002696;0.006039;0.002812;0.415188;
0.003289;0.006641;0.002868;0.421259;
0.002743;0.006314;0.002903;0.427928;
0.003630;0.007331;0.003175;0.434270;
0.002737;0.006170;0.002975;0.441631;
0.002832;0.006605;0.002962;0.447829;
0.003020;0.006516;0.002914;0.454468;
0.002828;0.006523;0.002964;0.461014;
0.002752;0.007609;0.004191;0.467615;
0.002857;0.006125;0.002854;0.475256;
0.002764;0.006297;0.002951;0.481408;
0.003687;0.007074;0.002969;0.487738;
0.002700;0.006122;0.002981;0.494841;
0.002756;0.008432;0.005182;0.500990;
0.002798;0.006206;0.002898;0.509456;
0.002725;0.006032;0.002886;0.515690;
0.004019;0.007741;0.003156;0.521749;
0.002850;0.006125;0.002831;0.529521;
0.003733;0.007330;0.003093;0.535676;
0.002857;0.006268;0.002941;0.543043;
0.002705;0.007017;0.003883;0.549343;
0.002910;0.006523;0.002919;0.556395;
0.002799;0.006310;0.002873;0.562947;
0.003198;0.006649;0.002948;0.569288;
0.002720;0.006251;0.003070;0.575969;
0.002772;0.006037;0.002861;0.582248;
0.003322;0.006716;0.002847;0.588313;
0.002859;0.006134;0.002791;0.595057;
0.003507;0.007055;0.002956;0.601221;
0.002776;0.006309;0.003016;0.608308;
0.002756;0.006112;0.002805;0.614647;
0.003283;0.006658;0.002922;0.620787;
0.002877;0.006365;0.002902;0.627473;
0.002777;0.007055;0.003812;0.633871;
0.002796;0.006094;0.002876;0.640954;
0.002783;0.006000;0.002855;0.647076;
0.003372;0.006765;0.002914;0.653109;
0.002782;0.006047;0.002869;0.659904;
0.002855;0.007432;0.004007;0.665979;
0.002831;0.006274;0.002967;0.673439;
0.002765;0.006394;0.003130;0.679743;
0.003218;0.006623;0.002937;0.686164;
0.002865;0.006377;0.002919;0.692816;
0.002758;0.006029;0.002863;0.699220;
0.003331;0.006738;0.002870;0.705276;
0.002743;0.006060;0.002873;0.712052;
0.002696;0.006961;0.003810;0.718147;
0.002736;0.006199;0.003008;0.725138;
0.002724;0.005949;0.002784;0.731364;
0.003416;0.006807;0.002844;0.737343;
0.002718;0.006255;0.003105;0.744180;
0.002897;0.007288;0.003963;0.750464;
0.002772;0.006134;0.002844;0.757781;
0.002766;0.006195;0.002965;0.763944;
0.003289;0.006821;0.002965;0.770167;
0.003582;0.006943;0.002891;0.777028;
0.002751;0.007105;0.003851;0.784008;
0.002772;0.006058;0.002867;0.791140;
0.002736;0.006206;0.003054;0.797225;
0.003315;0.006672;0.002857;0.803474;
0.002765;0.006091;0.002873;0.810174;
0.002725;0.006049;0.002824;0.816293;
0.003258;0.006599;0.002865;0.822369;
0.002789;0.006069;0.002834;0.828996;
0.003732;0.007082;0.002896;0.835093;
0.002794;0.006171;0.002954;0.842203;
0.002743;0.006185;0.003042;0.848401;
0.003300;0.006855;0.003106;0.854616;
0.002742;0.006453;0.003273;0.861498;
0.002749;0.007080;0.003800;0.867978;
0.002865;0.006292;0.002946;0.875107;
0.002773;0.006057;0.002813;0.881427;
0.003353;0.006559;0.002784;0.887511;
0.002715;0.005990;0.002855;0.894099;
0.002759;0.006752;0.003499;0.900134;
0.002784;0.006093;0.002884;0.906914;
0.002801;0.006081;0.002842;0.913035;
0.004298;0.007663;0.002886;0.919143;
0.002844;0.006136;0.002849;0.926835;
0.002729;0.006812;0.003600;0.932999;
0.003074;0.006502;0.003022;0.939838;
0.002727;0.006206;0.003027;0.946368;
0.003774;0.007095;0.002839;0.952609;
0.002712;0.006149;0.002838;0.959743;
0.002738;0.006139;0.002872;0.965927;
0.003218;0.006634;0.002924;0.972095;
0.002826;0.006101;0.002837;0.978767;
0.002713;0.006995;0.003763;0.984899;
0.002791;0.006093;0.002881;0.991921;
0.002832;0.006303;0.002928;0.998042;
0.003286;0.006675;0.002895;1.004374;
0.002791;0.006268;0.002945;1.011077;
0.002732;0.006951;0.003797;1.017371;
0.002808;0.006134;0.002851;1.024352;
0.002829;0.006212;0.002944;1.030513;
0.003036;0.006561;0.003093;1.036755;
0.002798;0.006182;0.002985;1.043344;
0.002835;0.006225;0.002799;1.049565;
0.004623;0.008281;0.003073;1.055820;
0.002725;0.006071;0.002903;1.064131;
0.003118;0.006562;0.002925;1.070232;
0.002730;0.006274;0.003052;1.076829;
0.002805;0.006105;0.002833;1.083133;
0.003258;0.006593;0.002852;1.089265;
0.002817;0.006114;0.002876;1.095886;
