GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.016371;0.043192;0.006172;0.000366;
0.007161;0.014612;0.006246;0.043937;
0.007790;0.014997;0.006327;0.058596;
0.008592;0.015870;0.006334;0.073628;
0.004947;0.014296;0.008647;0.089528;
0.004428;0.014035;0.008940;0.103854;
0.004443;0.011510;0.006318;0.117927;
0.006818;0.013901;0.006318;0.129470;
0.006129;0.012865;0.006214;0.143647;
0.003913;0.012934;0.008474;0.157720;
0.003980;0.012950;0.008442;0.171649;
0.004507;0.011518;0.006261;0.184642;
0.005986;0.012852;0.006311;0.196189;
0.007366;0.014163;0.006294;0.209070;
0.004318;0.013078;0.008265;0.223260;
0.006113;0.012993;0.006362;0.241654;
0.004391;0.013159;0.008080;0.254683;
0.004370;0.011022;0.006099;0.267896;
0.005930;0.012530;0.006159;0.278949;
0.005481;0.012223;0.006228;0.291508;
0.004341;0.011694;0.006916;0.303760;
0.004306;0.010992;0.006170;0.315496;
0.004881;0.011624;0.006152;0.326518;
0.004509;0.012105;0.007119;0.338170;
0.004409;0.011064;0.006158;0.350306;
0.004833;0.011632;0.006195;0.361398;
0.004342;0.012150;0.007365;0.373062;
0.004502;0.011260;0.006218;0.385242;
0.004929;0.011569;0.006115;0.396530;
0.006305;0.012993;0.006173;0.408132;
0.004497;0.012237;0.007300;0.421153;
0.004418;0.011071;0.006182;0.433417;
0.005058;0.011717;0.006209;0.444515;
0.004328;0.012038;0.007220;0.456262;
0.004438;0.010985;0.006092;0.468327;
0.004884;0.011596;0.006213;0.479340;
0.005414;0.012051;0.006188;0.490963;
0.004321;0.011505;0.006302;0.503042;
0.004784;0.011680;0.006321;0.514661;
0.005139;0.011969;0.006210;0.526372;
0.004368;0.012035;0.007164;0.538370;
0.004367;0.011560;0.006441;0.550434;
0.004865;0.011761;0.006147;0.562024;
0.004090;0.012195;0.007365;0.573815;
0.004538;0.011407;0.006369;0.586040;
0.005332;0.012343;0.006348;0.597475;
0.006514;0.013326;0.006239;0.609851;
0.004573;0.012852;0.007731;0.623207;
0.004434;0.011436;0.006342;0.636088;
0.005204;0.011787;0.006160;0.647573;
0.004987;0.011528;0.006166;0.659389;
0.004446;0.011972;0.007156;0.670944;
0.004435;0.011068;0.006144;0.682944;
0.004856;0.011449;0.006102;0.694041;
0.004250;0.011852;0.007079;0.705518;
0.004368;0.011390;0.006371;0.717398;
0.004853;0.011495;0.006173;0.728820;
0.004359;0.011970;0.007100;0.740348;
0.004575;0.011257;0.006170;0.752348;
0.004904;0.011606;0.006225;0.763633;
0.006149;0.012961;0.006292;0.775268;
0.004520;0.012137;0.007146;0.788256;
0.004463;0.011164;0.006233;0.800421;
0.004926;0.011562;0.006183;0.811616;
0.004489;0.012065;0.007123;0.823211;
0.004519;0.011139;0.006131;0.835305;
0.004937;0.011639;0.006169;0.846471;
0.005001;0.011595;0.006105;0.858148;
0.004353;0.011061;0.006180;0.869779;
0.004750;0.011374;0.006198;0.880874;
0.005860;0.012663;0.006259;0.892277;
0.004486;0.012183;0.007094;0.904968;
0.004349;0.011032;0.006242;0.917179;
0.005123;0.011838;0.006171;0.928241;
0.004387;0.012280;0.007427;0.940108;
0.004599;0.011255;0.006181;0.952416;
0.004882;0.011650;0.006323;0.963703;
0.005464;0.012155;0.006218;0.975380;
0.004420;0.011000;0.006142;0.987562;
0.005057;0.011741;0.006157;0.998591;
0.004896;0.011711;0.006310;1.010360;
0.004441;0.012043;0.007071;1.022101;
