GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.012033;0.040243;0.007044;0.000166;
0.005057;0.013032;0.006765;0.041703;
0.004412;0.009267;0.004067;0.054766;
0.005703;0.010767;0.004224;0.064063;
0.003171;0.008620;0.004517;0.074864;
0.005148;0.009871;0.004032;0.083520;
0.003609;0.010677;0.006285;0.093419;
0.003213;0.008030;0.003995;0.104134;
0.006132;0.010656;0.004025;0.112196;
0.003036;0.007736;0.003978;0.122886;
0.005354;0.009975;0.003997;0.130653;
0.003831;0.008291;0.003977;0.140656;
0.004446;0.008915;0.004020;0.149909;
0.002733;0.009494;0.006346;0.159888;
0.002738;0.007289;0.003991;0.169886;
0.003102;0.010258;0.006693;0.177211;
0.003125;0.007738;0.004014;0.187499;
0.005922;0.010326;0.003950;0.195267;
0.003087;0.007525;0.003983;0.205623;
0.005238;0.009736;0.004043;0.213175;
0.004232;0.008722;0.003974;0.228901;
0.003095;0.007596;0.004002;0.237671;
0.005667;0.010302;0.004191;0.245299;
0.003228;0.007706;0.004017;0.255630;
0.004592;0.009034;0.003969;0.263363;
0.003162;0.007780;0.003980;0.272426;
0.004019;0.008558;0.004001;0.280234;
0.003055;0.007515;0.004017;0.288829;
0.003796;0.008196;0.003971;0.296377;
0.003129;0.007580;0.003951;0.304615;
0.003686;0.008277;0.004048;0.312223;
0.003106;0.007690;0.004049;0.320527;
0.004646;0.009211;0.004025;0.328246;
0.003162;0.007563;0.003924;0.337485;
0.003547;0.008101;0.004025;0.345079;
0.003113;0.007547;0.004035;0.353208;
0.004116;0.008678;0.004049;0.360785;
0.003116;0.007685;0.004016;0.369497;
0.004467;0.009064;0.004090;0.377211;
0.003121;0.007609;0.004042;0.386303;
0.003054;0.008635;0.005059;0.394014;
0.003104;0.007561;0.003949;0.402687;
0.003133;0.008848;0.005209;0.410280;
0.003120;0.007503;0.003924;0.419157;
0.003153;0.008508;0.004908;0.426696;
0.003137;0.007638;0.004034;0.435237;
0.003118;0.008622;0.005016;0.442906;
0.003188;0.007945;0.004217;0.451557;
0.003089;0.008888;0.005288;0.459535;
0.003154;0.007700;0.003969;0.468463;
0.003074;0.008608;0.004957;0.476192;
0.003216;0.007834;0.004069;0.484830;
0.003086;0.008910;0.005142;0.492694;
0.003206;0.008159;0.004247;0.501636;
0.002985;0.008499;0.004961;0.509827;
0.003194;0.008043;0.004149;0.518355;
0.003161;0.009032;0.005374;0.526428;
0.003156;0.007764;0.004038;0.535489;
0.003082;0.010408;0.006776;0.543288;
0.003156;0.007747;0.004102;0.553725;
0.005218;0.009906;0.004038;0.561502;
0.003130;0.007758;0.004009;0.571436;
0.003535;0.008175;0.004073;0.579228;
0.003134;0.007667;0.003965;0.587432;
0.004557;0.009307;0.004054;0.595133;
0.003059;0.007676;0.003988;0.604514;
0.004313;0.009168;0.004221;0.612231;
0.003138;0.007955;0.004083;0.621428;
0.003227;0.007929;0.004127;0.629460;
0.003145;0.007585;0.004032;0.637418;
0.004628;0.009119;0.004035;0.645031;
0.003094;0.007426;0.003977;0.654178;
0.004695;0.009279;0.003964;0.661632;
0.003330;0.008207;0.004080;0.670940;
0.004206;0.008707;0.004009;0.679232;
0.003157;0.007599;0.003970;0.687970;
0.004756;0.009297;0.003993;0.695599;
0.003110;0.007569;0.004025;0.704924;
0.003475;0.007878;0.003983;0.712532;
0.003202;0.007729;0.003990;0.720438;
0.004004;0.008516;0.003991;0.728200;
0.003166;0.007607;0.004001;0.736752;
0.003074;0.008648;0.004925;0.744391;
0.003133;0.007647;0.004000;0.753072;
0.003016;0.008414;0.004897;0.760757;
0.003207;0.007561;0.003934;0.769203;
0.003027;0.008423;0.004926;0.776800;
0.003233;0.007786;0.004140;0.785255;
0.003045;0.008402;0.004896;0.793069;
0.003055;0.007504;0.003999;0.801508;
0.003071;0.008571;0.005081;0.809047;
0.003122;0.007552;0.003934;0.817649;
0.003156;0.007700;0.003983;0.825229;
0.003572;0.008012;0.004026;0.832956;
0.003016;0.007420;0.003936;0.841019;
0.003719;0.008164;0.003982;0.848469;
0.003108;0.007650;0.004011;0.856661;
0.003619;0.008060;0.003988;0.864339;
0.003083;0.007700;0.004040;0.872434;
0.003585;0.008048;0.003951;0.880168;
0.003146;0.007562;0.003981;0.888244;
0.004670;0.009114;0.004017;0.895834;
0.003146;0.007675;0.003990;0.904978;
0.004137;0.008745;0.004094;0.912681;
0.003076;0.007627;0.004049;0.921455;
0.004682;0.009268;0.004142;0.929110;
0.003093;0.007568;0.003957;0.938411;
0.004557;0.009170;0.004013;0.946020;
0.004504;0.008992;0.003996;0.955230;
0.003587;0.008092;0.004010;0.964253;
0.003123;0.007488;0.003927;0.972375;
0.003607;0.007995;0.003959;0.979900;
0.003000;0.007613;0.004094;0.987959;
0.004721;0.009223;0.004021;0.995605;
0.003089;0.007750;0.004105;1.004856;
0.004558;0.008970;0.003942;1.012642;
0.003117;0.007714;0.004043;1.021645;
0.004639;0.009099;0.003985;1.029387;
0.003033;0.007478;0.003970;1.038538;
