GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.012169;0.040224;0.006743;0.000168;
0.006266;0.011222;0.003858;0.042267;
0.004330;0.009102;0.003892;0.053528;
0.005171;0.009773;0.003774;0.062661;
0.003191;0.008494;0.004396;0.072464;
0.004539;0.009147;0.003922;0.080987;
0.003077;0.010349;0.006603;0.090161;
0.003069;0.007524;0.003770;0.100540;
0.003047;0.009570;0.006047;0.108094;
0.002918;0.007386;0.003801;0.117721;
0.003045;0.009988;0.006482;0.125138;
0.002982;0.007820;0.004162;0.135154;
0.005426;0.009841;0.003919;0.143004;
0.002596;0.006943;0.003827;0.153676;
0.004085;0.008502;0.003776;0.161635;
0.002587;0.006843;0.003821;0.170633;
0.005152;0.009455;0.003857;0.177509;
0.003102;0.007390;0.003834;0.186993;
0.005307;0.009748;0.003801;0.194413;
0.002984;0.007286;0.003800;0.204188;
0.005001;0.009164;0.003725;0.211503;
0.002942;0.007273;0.003755;0.220706;
0.004581;0.008786;0.003746;0.228011;
0.004714;0.009107;0.003880;0.242650;
0.003022;0.007347;0.003820;0.251794;
0.004992;0.009271;0.003832;0.259169;
0.003011;0.007235;0.003777;0.268471;
0.004499;0.008828;0.003853;0.275745;
0.003063;0.007732;0.004207;0.284628;
0.004607;0.008941;0.003820;0.292390;
0.003664;0.007859;0.003754;0.301359;
0.004569;0.008892;0.003809;0.309246;
0.003032;0.007273;0.003812;0.318179;
0.004650;0.009060;0.003872;0.325480;
0.003017;0.007526;0.003829;0.334569;
0.003962;0.008290;0.003854;0.342123;
0.003042;0.007469;0.003880;0.350442;
0.002924;0.008327;0.004754;0.357943;
0.003041;0.007313;0.003862;0.366300;
0.003002;0.008251;0.004704;0.373644;
0.002974;0.007253;0.003818;0.381928;
0.003084;0.008841;0.005258;0.389211;
0.003019;0.007410;0.003757;0.398088;
0.002939;0.007283;0.003810;0.405532;
0.003597;0.007946;0.003848;0.412845;
0.002895;0.007595;0.003724;0.420824;
0.003404;0.007803;0.003804;0.428449;
0.003078;0.007540;0.003875;0.436281;
0.003766;0.008001;0.003775;0.443852;
0.003045;0.007315;0.003776;0.451892;
0.004168;0.008851;0.003930;0.459234;
0.002997;0.007310;0.003778;0.468119;
0.004543;0.009136;0.003838;0.475457;
0.003018;0.007545;0.003859;0.484632;
0.004052;0.008555;0.003857;0.492207;
0.002967;0.007623;0.003989;0.500791;
0.003829;0.009262;0.004972;0.508451;
0.002946;0.007193;0.003872;0.517744;
0.003044;0.009375;0.005731;0.524965;
0.003073;0.007440;0.003895;0.534369;
0.003057;0.008449;0.004909;0.541836;
0.002974;0.007395;0.003823;0.550315;
0.002997;0.008672;0.005084;0.557749;
0.003007;0.007201;0.003738;0.566500;
0.002961;0.008225;0.004699;0.573773;
0.002952;0.007259;0.003865;0.582030;
0.003036;0.007286;0.003806;0.589318;
0.003643;0.007833;0.003741;0.596633;
0.003100;0.007875;0.003917;0.604494;
0.003176;0.007573;0.003819;0.612402;
0.003055;0.007259;0.003723;0.620003;
0.003536;0.007976;0.003890;0.627289;
0.003091;0.007636;0.003929;0.635295;
0.004110;0.008552;0.003867;0.642966;
0.003051;0.007548;0.003941;0.651549;
0.003984;0.008231;0.003773;0.659125;
0.003021;0.007188;0.003771;0.667385;
0.003042;0.008329;0.004768;0.674599;
0.003059;0.007283;0.003809;0.682956;
0.003043;0.008010;0.004460;0.690266;
0.003036;0.007283;0.003816;0.698305;
0.003023;0.007335;0.003785;0.705615;
0.003619;0.007974;0.003819;0.712982;
0.002956;0.007221;0.003761;0.720986;
0.003591;0.007863;0.003792;0.728235;
0.003068;0.007375;0.003850;0.736127;
0.004058;0.008352;0.003783;0.743530;
0.002938;0.007154;0.003735;0.751909;
0.003728;0.008015;0.003819;0.759092;
0.003022;0.007336;0.003857;0.767133;
0.003078;0.008303;0.004778;0.774497;
0.003044;0.007314;0.003748;0.782832;
0.003078;0.008275;0.004786;0.790173;
0.003046;0.007250;0.003769;0.798475;
0.003012;0.007310;0.003800;0.805758;
0.003508;0.007790;0.003787;0.813106;
0.003052;0.007345;0.003802;0.820923;
0.003482;0.007762;0.003791;0.828296;
0.003018;0.007238;0.003778;0.836084;
0.004543;0.008756;0.003772;0.843352;
0.003068;0.007271;0.003751;0.852136;
0.003980;0.008251;0.003817;0.859434;
0.003012;0.007286;0.003798;0.867713;
0.002987;0.008149;0.004703;0.875027;
0.002995;0.007289;0.003826;0.883212;
0.003125;0.008783;0.005174;0.890533;
0.003018;0.007356;0.003880;0.899344;
0.003054;0.007471;0.003767;0.906741;
0.003991;0.008212;0.003752;0.914263;
0.003004;0.007309;0.003815;0.922517;
0.003555;0.007735;0.003774;0.929854;
0.002991;0.007309;0.003775;0.937617;
0.003554;0.007781;0.003770;0.944978;
0.003047;0.007327;0.003832;0.952793;
0.004601;0.008910;0.003770;0.960147;
0.003009;0.007230;0.003765;0.969085;
0.004001;0.008221;0.003821;0.976343;
0.002991;0.007170;0.003780;0.984593;
0.002981;0.008099;0.004697;0.991797;
0.003029;0.007285;0.003808;0.999924;
0.003025;0.007950;0.004464;1.007236;
0.002978;0.007588;0.004165;1.015228;
0.003042;0.007291;0.003763;1.022844;
0.003578;0.007809;0.003807;1.030161;
0.003013;0.007350;0.003810;1.037997;
0.003543;0.007830;0.003798;1.045377;
0.003052;0.007376;0.003832;1.053235;
0.004523;0.008826;0.003848;1.060662;
0.003030;0.007279;0.003754;1.069516;
0.004537;0.008855;0.003835;1.076824;
0.002999;0.007350;0.003819;1.085711;
0.004110;0.008326;0.003737;1.093088;
0.003029;0.007360;0.003765;1.101444;
0.002924;0.008084;0.004672;1.108834;
0.003009;0.007302;0.003814;1.116948;
0.003086;0.007989;0.004494;1.124277;
0.002987;0.007247;0.003839;1.132293;
0.003057;0.007385;0.003866;1.139569;
0.003427;0.007720;0.003831;1.146982;
