GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.011131;0.034505;0.002016;0.000192;
0.005324;0.008498;0.002057;0.034820;
0.003766;0.009264;0.004739;0.043358;
0.002890;0.005775;0.002111;0.052668;
0.002208;0.005317;0.002489;0.058472;
0.004432;0.006964;0.002057;0.063817;
0.002086;0.004744;0.002020;0.070814;
0.002248;0.005102;0.002088;0.075586;
0.004299;0.006771;0.002003;0.080716;
0.002080;0.004900;0.001966;0.087522;
0.002170;0.004814;0.002136;0.092456;
0.004415;0.007409;0.002405;0.097298;
0.002180;0.004672;0.002028;0.104735;
0.002118;0.005146;0.002491;0.109447;
0.003960;0.006428;0.002030;0.114622;
0.002146;0.005132;0.002155;0.121079;
0.002286;0.005519;0.002584;0.126241;
0.003653;0.006530;0.002087;0.131795;
0.002000;0.004693;0.002092;0.138362;
0.001884;0.004488;0.002089;0.144111;
0.003516;0.006062;0.002036;0.148956;
0.001821;0.004277;0.001997;0.155940;
0.002159;0.004740;0.001997;0.160260;
0.003971;0.006450;0.001969;0.165043;
0.002042;0.004825;0.002361;0.171522;
0.002154;0.004699;0.002068;0.176374;
0.004518;0.007267;0.002150;0.181111;
0.002082;0.004527;0.001943;0.188415;
0.002076;0.004437;0.001937;0.192993;
0.004167;0.006767;0.002027;0.197473;
0.002149;0.004602;0.001959;0.204276;
0.002168;0.004670;0.002052;0.208906;
0.004735;0.007130;0.001978;0.213608;
0.001754;0.004436;0.002018;0.226933;
0.003670;0.006283;0.001930;0.231410;
0.002048;0.004575;0.002050;0.237732;
0.002228;0.004658;0.001932;0.242335;
0.003455;0.005934;0.001991;0.247030;
0.002205;0.004563;0.001947;0.253000;
0.002166;0.005138;0.002018;0.257597;
0.004772;0.007145;0.001933;0.262771;
0.002145;0.004605;0.001988;0.269945;
0.002166;0.004694;0.001962;0.274582;
0.004244;0.006698;0.001945;0.279305;
0.002113;0.004440;0.001978;0.286037;
0.002141;0.004616;0.002000;0.290504;
0.003214;0.005797;0.002063;0.295152;
0.002128;0.004532;0.001932;0.300979;
0.002185;0.004943;0.002041;0.305544;
0.002058;0.005392;0.002902;0.310540;
0.002152;0.004537;0.001969;0.315969;
0.002128;0.004603;0.002031;0.320536;
0.002333;0.004859;0.002033;0.325167;
0.002613;0.005211;0.002105;0.330056;
0.002150;0.004643;0.001974;0.335296;
0.002145;0.004671;0.002044;0.339982;
0.002302;0.005663;0.002909;0.344682;
0.002122;0.004469;0.001943;0.350372;
0.002197;0.004494;0.001908;0.354869;
0.002134;0.004599;0.001902;0.359390;
0.002658;0.005197;0.002001;0.364025;
0.002092;0.004542;0.001997;0.369277;
0.002209;0.004492;0.001926;0.373847;
0.003420;0.006093;0.002149;0.378366;
0.002163;0.004491;0.001939;0.384490;
0.002110;0.004530;0.001993;0.389012;
0.002296;0.004680;0.001951;0.393571;
0.002880;0.005331;0.001945;0.398278;
