GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.013116;0.037005;0.002918;0.000295;
0.006492;0.010473;0.002951;0.038491;
0.003920;0.007707;0.002918;0.048997;
0.005067;0.008933;0.002976;0.056733;
0.002598;0.006732;0.003452;0.065695;
0.004637;0.008392;0.002873;0.072461;
0.002572;0.006262;0.002832;0.080882;
0.005379;0.009343;0.002930;0.087175;
0.002487;0.005842;0.002903;0.096582;
0.002543;0.009030;0.005732;0.102467;
0.002759;0.006297;0.003012;0.111526;
0.002631;0.006913;0.003436;0.117852;
0.004610;0.008061;0.003016;0.124797;
0.002548;0.006102;0.002834;0.132890;
0.004717;0.008070;0.002891;0.139019;
0.002233;0.005550;0.002871;0.148058;
0.002253;0.007878;0.005212;0.154041;
0.002533;0.005907;0.002891;0.162045;
0.002575;0.005861;0.002851;0.167997;
0.004987;0.008437;0.002948;0.173898;
0.002529;0.005864;0.002879;0.182368;
0.005513;0.009011;0.002948;0.188262;
0.002513;0.005881;0.002879;0.197304;
0.002504;0.008479;0.005594;0.203220;
0.002596;0.006287;0.003315;0.211729;
0.002521;0.005855;0.002866;0.218046;
0.002159;0.005626;0.003039;0.229060;
0.002513;0.005992;0.003033;0.234726;
0.004977;0.008342;0.002861;0.240748;
0.002531;0.005809;0.002891;0.249134;
0.004111;0.007524;0.003007;0.255004;
0.002547;0.005978;0.002890;0.262556;
0.002592;0.005938;0.002905;0.268563;
0.004036;0.007419;0.002892;0.274530;
0.002570;0.005792;0.002871;0.281984;
0.004770;0.008191;0.002975;0.287808;
0.002574;0.005806;0.002849;0.296043;
0.002570;0.006839;0.003864;0.301891;
0.002600;0.005974;0.002998;0.308760;
0.002577;0.005866;0.002803;0.314762;
0.004011;0.007285;0.002855;0.320664;
0.002575;0.005851;0.002873;0.327990;
0.002668;0.006010;0.002851;0.333874;
0.003111;0.006440;0.002904;0.339912;
0.002630;0.006062;0.002926;0.346380;
0.002542;0.006864;0.003824;0.352469;
0.002618;0.006058;0.002974;0.359363;
0.002556;0.006277;0.002987;0.365449;
0.002897;0.006255;0.002912;0.371755;
0.002537;0.006188;0.003045;0.378051;
0.002583;0.005943;0.002873;0.384268;
0.003483;0.006855;0.002897;0.390238;
0.002567;0.005803;0.002882;0.397122;
0.002539;0.007934;0.004189;0.402952;
0.002542;0.005798;0.002886;0.410916;
0.002525;0.005839;0.002865;0.416742;
0.003301;0.007024;0.002918;0.422609;
0.002506;0.006047;0.002939;0.429663;
0.002551;0.006867;0.003830;0.435739;
0.002544;0.006444;0.002951;0.442635;
0.002620;0.006209;0.002884;0.449109;
0.003215;0.006767;0.003050;0.455352;
0.002622;0.005844;0.002871;0.462147;
0.002612;0.006233;0.002930;0.468018;
0.004704;0.008065;0.002873;0.474288;
0.002554;0.006144;0.002933;0.482382;
0.003735;0.007095;0.002927;0.488558;
0.002569;0.005863;0.002892;0.495684;
0.002746;0.007052;0.003678;0.501575;
0.002529;0.005895;0.002960;0.508661;
0.002566;0.005889;0.002953;0.514584;
0.003716;0.006952;0.002833;0.520500;
0.002579;0.006022;0.002885;0.527480;
0.002636;0.005889;0.002855;0.533531;
0.003197;0.006397;0.002863;0.539448;
0.002550;0.005939;0.002918;0.545872;
0.002584;0.006950;0.003855;0.551839;
0.002580;0.005829;0.002878;0.558816;
0.002590;0.005759;0.002835;0.564672;
0.003587;0.006862;0.002888;0.570459;
0.002602;0.006015;0.002882;0.577348;
0.002569;0.006086;0.002890;0.583403;
0.003144;0.006703;0.002928;0.589520;
0.002459;0.005936;0.002977;0.596263;
0.002539;0.006909;0.003819;0.602229;
0.002581;0.006065;0.002910;0.609172;
0.002624;0.006182;0.002939;0.615269;
0.004214;0.007511;0.002863;0.621484;
0.002598;0.006158;0.002834;0.629024;
0.002435;0.005965;0.002885;0.635221;
0.003067;0.006475;0.002894;0.641216;
0.002590;0.005966;0.002915;0.647720;
0.002525;0.006799;0.003821;0.653721;
0.002559;0.005915;0.002896;0.660552;
0.002583;0.005909;0.002848;0.666495;
0.003084;0.006584;0.002968;0.672431;
0.002538;0.005828;0.002905;0.679058;
0.002544;0.005912;0.002906;0.684920;
0.003177;0.006546;0.002957;0.690861;
0.002580;0.005919;0.002930;0.697436;
0.002634;0.006951;0.003834;0.703383;
0.002537;0.005847;0.002888;0.710362;
0.002583;0.006059;0.002882;0.716236;
0.002972;0.006342;0.002924;0.722326;
0.002541;0.005759;0.002812;0.728704;
0.002679;0.006128;0.002975;0.734496;
0.003149;0.006476;0.002825;0.740653;
0.002507;0.005817;0.002869;0.747162;
0.004595;0.007914;0.002929;0.753038;
0.002526;0.005790;0.002824;0.760990;
0.002590;0.005972;0.002886;0.766816;
0.003021;0.006410;0.002878;0.772829;
0.002495;0.005788;0.002877;0.779305;
0.002518;0.005750;0.002855;0.785131;
0.003167;0.006640;0.002971;0.790910;
0.002544;0.005846;0.002869;0.797587;
0.002535;0.006756;0.003838;0.803467;
0.002611;0.005849;0.002862;0.810250;
0.002608;0.005963;0.002962;0.816126;
0.002946;0.006184;0.002834;0.822120;
0.002588;0.006005;0.002942;0.828332;
0.002587;0.006302;0.003285;0.834367;
0.003105;0.006513;0.002868;0.840705;
0.002465;0.005815;0.002924;0.847265;
0.002483;0.006800;0.003829;0.853144;
0.002652;0.006002;0.002896;0.859986;
0.002545;0.005960;0.002922;0.866021;
0.004108;0.007568;0.003010;0.872029;
0.002498;0.005843;0.002849;0.879630;
0.002630;0.006706;0.003593;0.885500;
0.002720;0.006143;0.002931;0.892277;
0.002601;0.006021;0.002961;0.898464;
0.003519;0.006966;0.002914;0.904521;
0.002587;0.005966;0.002931;0.911519;
0.002594;0.006089;0.002895;0.917513;
0.003094;0.006480;0.002927;0.923632;
0.002511;0.005861;0.002891;0.930148;
0.002598;0.006829;0.003809;0.936053;
0.002543;0.005867;0.002859;0.942918;
0.002571;0.005864;0.002908;0.948821;
0.003085;0.006404;0.002879;0.954717;
0.002617;0.005876;0.002864;0.961153;
0.002598;0.005976;0.002932;0.967074;
