GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.011857;0.034443;0.001716;0.000612;
0.007005;0.009978;0.001763;0.035349;
0.003213;0.005747;0.001748;0.045383;
0.005257;0.007815;0.001757;0.051238;
0.002157;0.004914;0.002139;0.059097;
0.002098;0.004548;0.001784;0.064038;
0.004250;0.006622;0.001738;0.068626;
0.002023;0.004269;0.001745;0.075290;
0.002087;0.004441;0.001749;0.079596;
0.005060;0.007356;0.001803;0.084069;
0.001963;0.004353;0.001702;0.091503;
0.002096;0.004652;0.002141;0.095894;
0.001971;0.007075;0.004460;0.100574;
0.002130;0.004306;0.001735;0.107680;
0.002012;0.004167;0.001751;0.112013;
0.002514;0.007115;0.004098;0.116208;
0.001943;0.004369;0.001741;0.123372;
0.002081;0.004217;0.001734;0.127768;
0.002039;0.004280;0.001829;0.132014;
0.004089;0.006553;0.001935;0.136324;
0.001672;0.003980;0.001832;0.143253;
0.001543;0.003738;0.001712;0.148249;
0.004284;0.006535;0.001795;0.152250;
0.002045;0.004228;0.001765;0.158822;
0.002007;0.004668;0.002231;0.163078;
0.004589;0.006998;0.001755;0.167775;
0.002653;0.004888;0.001770;0.174802;
0.002001;0.004222;0.001769;0.179718;
0.002109;0.006984;0.004406;0.183967;
0.001989;0.004189;0.001744;0.190981;
0.002013;0.004272;0.001755;0.195198;
0.002045;0.004285;0.001701;0.199505;
0.001601;0.003859;0.001817;0.209241;
0.002013;0.004312;0.001856;0.213141;
0.002062;0.006416;0.003936;0.217481;
0.002022;0.004182;0.001737;0.223928;
0.002083;0.004365;0.001823;0.228138;
0.001993;0.004281;0.001773;0.232531;
0.003678;0.005944;0.001791;0.236841;
0.002011;0.004218;0.001785;0.242812;
0.002025;0.004291;0.001798;0.247058;
0.003961;0.006265;0.001741;0.251380;
0.002067;0.004143;0.001702;0.257674;
0.002040;0.004272;0.001797;0.261846;
0.002110;0.004443;0.001757;0.266145;
0.003433;0.005658;0.001745;0.270621;
0.002029;0.004194;0.001761;0.276334;
0.002095;0.004319;0.001778;0.280559;
0.003788;0.006714;0.002233;0.284908;
0.001889;0.004145;0.001751;0.291662;
0.002247;0.004760;0.001818;0.295836;
0.003027;0.005751;0.002120;0.300652;
0.001949;0.004222;0.001740;0.306435;
0.002019;0.004062;0.001689;0.310685;
0.002015;0.004258;0.001772;0.314774;
0.002582;0.004643;0.001702;0.319061;
0.002068;0.004982;0.001806;0.323731;
0.001984;0.004608;0.001840;0.328746;
0.002029;0.005575;0.002989;0.333385;
0.001956;0.004191;0.001761;0.338989;
0.002282;0.004485;0.001803;0.343246;
0.002091;0.005271;0.001779;0.347784;
0.002069;0.004645;0.001859;0.353096;
0.001971;0.004788;0.001766;0.357772;
0.001833;0.004154;0.001710;0.362595;
0.002157;0.005778;0.002768;0.366795;
0.001901;0.004356;0.001828;0.372605;
0.002427;0.004814;0.001865;0.376992;
0.002030;0.004167;0.001726;0.381834;
0.003267;0.005688;0.001750;0.386030;
0.002088;0.004241;0.001727;0.391751;
0.002018;0.004450;0.001886;0.396021;
0.002027;0.004375;0.001787;0.400501;
0.004430;0.006774;0.001791;0.404909;
0.002091;0.004440;0.001841;0.411712;
0.001995;0.005715;0.003267;0.416183;
0.002144;0.004257;0.001701;0.421927;
0.002178;0.004584;0.001850;0.426216;
0.002064;0.004158;0.001730;0.430831;
0.003637;0.005865;0.001781;0.435018;
0.002082;0.004186;0.001746;0.440911;
0.002024;0.004143;0.001759;0.445124;
0.002058;0.004135;0.001699;0.449301;
0.002815;0.005263;0.001863;0.453494;
0.002028;0.004087;0.001704;0.458788;
0.002044;0.004170;0.001738;0.462903;
0.002034;0.005159;0.002731;0.467100;
0.002101;0.004278;0.001759;0.472288;
0.002094;0.004195;0.001719;0.476595;
0.002043;0.004187;0.001755;0.480817;
0.003607;0.005756;0.001761;0.485032;
0.002038;0.004139;0.001711;0.490816;
0.002085;0.004152;0.001707;0.494983;
