GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.011842;0.038107;0.006877;0.000438;
0.003623;0.010149;0.005301;0.040445;
0.003599;0.007877;0.003620;0.051478;
0.003448;0.009809;0.005460;0.059461;
0.003053;0.007694;0.003967;0.069300;
0.005091;0.009218;0.003596;0.077024;
0.002915;0.007183;0.003599;0.086270;
0.005666;0.009982;0.003687;0.093485;
0.002934;0.007223;0.003617;0.103500;
0.002789;0.006924;0.003642;0.116501;
0.002923;0.007108;0.003651;0.123467;
0.005169;0.009796;0.003960;0.130604;
0.002914;0.007169;0.003545;0.140448;
0.005047;0.009107;0.003601;0.147679;
0.002934;0.006958;0.003528;0.156813;
0.005176;0.009288;0.003643;0.163800;
0.002868;0.006947;0.003579;0.173115;
0.005136;0.009390;0.003724;0.180090;
0.002970;0.007114;0.003527;0.189507;
0.004804;0.008849;0.003575;0.196649;
0.002874;0.006966;0.003560;0.205528;
0.005250;0.009416;0.003592;0.212529;
0.002871;0.006931;0.003536;0.221982;
0.004658;0.008783;0.003591;0.228944;
0.002936;0.007300;0.003986;0.237754;
0.004561;0.008706;0.003651;0.245081;
0.003647;0.007709;0.003588;0.253821;
0.005178;0.009387;0.003621;0.261583;
0.002924;0.006988;0.003557;0.271003;
0.005087;0.009281;0.003716;0.278021;
0.002923;0.006927;0.003565;0.287332;
0.003789;0.007937;0.003646;0.294287;
0.002920;0.007164;0.003672;0.302252;
0.003580;0.008467;0.004184;0.309447;
0.002894;0.006945;0.003637;0.318011;
0.002900;0.007912;0.004469;0.324986;
0.002953;0.007008;0.003585;0.332926;
0.002959;0.007240;0.003645;0.339963;
0.003527;0.007572;0.003531;0.347230;
0.002804;0.007024;0.003539;0.354830;
0.003288;0.007264;0.003538;0.361886;
0.002865;0.006931;0.003594;0.369180;
0.003613;0.007744;0.003581;0.376139;
0.002890;0.007015;0.003587;0.383911;
0.002924;0.007599;0.004186;0.390982;
0.002791;0.006846;0.003608;0.398611;
0.002870;0.006972;0.003604;0.405490;
0.003397;0.007442;0.003577;0.412490;
0.002957;0.007421;0.003803;0.419968;
0.004425;0.008722;0.003598;0.427428;
0.003051;0.007189;0.003553;0.436226;
0.004207;0.008233;0.003508;0.443449;
0.002921;0.006936;0.003498;0.451712;
0.002844;0.008913;0.005060;0.458676;
0.002922;0.007190;0.003714;0.467624;
0.002859;0.008095;0.004736;0.474843;
0.002945;0.007189;0.003647;0.482967;
0.002924;0.006987;0.003555;0.490193;
0.003489;0.007990;0.003693;0.497209;
0.002789;0.007358;0.003942;0.505237;
0.004032;0.008011;0.003498;0.512625;
0.002839;0.007392;0.003700;0.520664;
0.005432;0.009549;0.003578;0.528087;
0.002809;0.007050;0.003635;0.537664;
0.003484;0.007460;0.003535;0.544747;
0.002873;0.006865;0.003607;0.552236;
0.003004;0.007929;0.004460;0.559128;
0.002862;0.006972;0.003655;0.567084;
0.002939;0.006956;0.003560;0.574084;
0.003562;0.007600;0.003524;0.581068;
0.002816;0.006860;0.003513;0.588699;
0.003349;0.007492;0.003571;0.595589;
0.002941;0.007102;0.003619;0.603116;
0.003935;0.007965;0.003585;0.610247;
0.002956;0.007089;0.003699;0.618240;
0.002970;0.008243;0.004689;0.625358;
0.002844;0.007028;0.003609;0.633636;
0.002928;0.007336;0.003744;0.640695;
0.003364;0.007638;0.003695;0.648059;
0.002946;0.007146;0.003553;0.655725;
0.003347;0.007449;0.003531;0.662907;
0.002884;0.006930;0.003548;0.670385;
0.004495;0.008540;0.003606;0.677343;
0.002862;0.007003;0.003593;0.685910;
0.002949;0.008030;0.004467;0.692942;
0.002933;0.006990;0.003608;0.701000;
0.002947;0.008000;0.004560;0.708019;
0.002915;0.006977;0.003542;0.716050;
0.002915;0.006947;0.003535;0.723055;
0.003384;0.007611;0.003683;0.730030;
0.002921;0.006859;0.003496;0.737673;
0.004419;0.008528;0.003631;0.744572;
0.002947;0.006965;0.003610;0.753129;
0.002871;0.007863;0.004500;0.760121;
0.002957;0.006928;0.003568;0.768012;
0.002924;0.007682;0.004254;0.774968;
0.002951;0.006925;0.003535;0.782677;
0.002910;0.006965;0.003538;0.789641;
0.003450;0.007452;0.003590;0.796634;
0.002905;0.007142;0.003776;0.804113;
0.004469;0.008508;0.003579;0.811283;
0.002911;0.006937;0.003533;0.819819;
0.002939;0.007825;0.004470;0.826785;
0.002901;0.006972;0.003582;0.834639;
0.002898;0.008074;0.004596;0.841642;
0.002964;0.007017;0.003527;0.849748;
0.002897;0.006933;0.003580;0.856801;
0.003416;0.007489;0.003503;0.863762;
0.003971;0.008027;0.003537;0.871297;
0.003388;0.007557;0.003578;0.879363;
0.002923;0.006961;0.003589;0.886948;
0.003899;0.007954;0.003552;0.893948;
0.002877;0.006899;0.003551;0.901943;
0.002977;0.008111;0.004553;0.908869;
0.002888;0.007019;0.003515;0.917013;
0.002849;0.006929;0.003563;0.924063;
0.003453;0.007496;0.003563;0.931020;
0.002921;0.006981;0.003556;0.938548;
0.003336;0.007459;0.003648;0.945572;
0.002882;0.006944;0.003646;0.953067;
0.002888;0.007923;0.004504;0.960039;
0.002964;0.007263;0.003925;0.967992;
0.002898;0.007946;0.004565;0.975283;
0.002995;0.007016;0.003566;0.983257;
0.002934;0.006955;0.003568;0.990300;
0.003574;0.007654;0.003572;0.997283;
0.002896;0.007146;0.003572;1.004964;
0.003434;0.007626;0.003621;1.012160;
0.002812;0.006821;0.003543;1.019818;
0.002950;0.007868;0.004474;1.026666;
0.002845;0.006924;0.003589;1.034576;
