GerstnerCUDAH;Interval;GerstnerCUDAN;Time;
0.012048;0.040442;0.007591;0.000243;
0.008323;0.014648;0.005130;0.041447;
0.007938;0.013917;0.005175;0.056131;
0.004372;0.010819;0.005535;0.070085;
0.005629;0.011834;0.005541;0.080941;
0.005887;0.011805;0.005147;0.092803;
0.003661;0.012095;0.007817;0.104647;
0.003744;0.009721;0.005139;0.116775;
0.005594;0.011374;0.005168;0.126525;
0.003697;0.012583;0.008482;0.137940;
0.003280;0.008999;0.005072;0.150978;
0.004892;0.010570;0.005164;0.160949;
0.003276;0.011545;0.007764;0.171957;
0.003640;0.009211;0.005093;0.183546;
0.005273;0.010847;0.005134;0.192790;
0.003603;0.009184;0.005062;0.203673;
0.005592;0.011220;0.005087;0.212891;
0.003498;0.009155;0.005155;0.229967;
0.003613;0.011231;0.007163;0.239166;
0.003718;0.009351;0.005080;0.250424;
0.005131;0.010763;0.005151;0.259804;
0.003578;0.009364;0.005192;0.270603;
0.005037;0.010599;0.005151;0.279999;
0.005182;0.010748;0.005109;0.290628;
0.003657;0.009338;0.005205;0.301412;
0.004216;0.009872;0.005181;0.310798;
0.003587;0.010086;0.006026;0.320699;
0.003678;0.009372;0.005164;0.330822;
0.004756;0.010316;0.005096;0.340228;
0.003594;0.009181;0.005071;0.350579;
0.004239;0.010008;0.005243;0.359793;
0.003620;0.009410;0.005185;0.369837;
0.004348;0.010066;0.005204;0.379280;
0.003602;0.010191;0.006126;0.389374;
0.003641;0.009128;0.005059;0.399602;
0.004440;0.009967;0.005074;0.408762;
0.003646;0.009154;0.005076;0.418765;
0.004167;0.009796;0.005114;0.427961;
0.003683;0.010203;0.006035;0.437799;
0.003683;0.009445;0.005085;0.448054;
0.005325;0.011111;0.005221;0.457539;
0.003746;0.009564;0.005107;0.468681;
0.004500;0.010544;0.005255;0.478280;
0.003574;0.010313;0.006080;0.488854;
0.003568;0.009426;0.005126;0.499195;
0.004007;0.009764;0.005138;0.508653;
0.003718;0.009698;0.005218;0.518452;
0.003980;0.009715;0.005199;0.528185;
0.003713;0.010764;0.006474;0.537929;
0.003665;0.009165;0.005087;0.548733;
0.005217;0.010996;0.005171;0.557927;
0.003676;0.009408;0.005178;0.568963;
0.005624;0.011214;0.005119;0.578401;
0.003624;0.011050;0.006873;0.589646;
0.003707;0.009366;0.005075;0.600727;
0.004270;0.010076;0.005239;0.610122;
0.003658;0.009428;0.005216;0.620226;
0.004120;0.009665;0.005108;0.629683;
0.003715;0.010464;0.006185;0.639376;
0.003761;0.009530;0.005080;0.649868;
0.003996;0.009502;0.005099;0.659426;
0.003622;0.009427;0.005137;0.668957;
0.004146;0.009861;0.005109;0.678417;
0.003580;0.010178;0.006043;0.688311;
0.003695;0.009264;0.005092;0.698521;
0.004675;0.010273;0.005087;0.707815;
0.003658;0.009509;0.005241;0.718119;
0.004015;0.009808;0.005250;0.727668;
0.003688;0.009293;0.005123;0.737503;
0.004174;0.009764;0.005114;0.746824;
0.003659;0.010118;0.006026;0.756625;
0.003732;0.009508;0.005260;0.766783;
0.004276;0.009931;0.005073;0.776323;
0.003521;0.009196;0.005173;0.786287;
0.004199;0.009847;0.005153;0.795511;
0.003677;0.010226;0.006054;0.805386;
0.003681;0.009267;0.005152;0.815648;
0.005259;0.010790;0.005097;0.824958;
0.003681;0.009413;0.005190;0.835782;
0.004167;0.009820;0.005101;0.845223;
0.003640;0.010135;0.006013;0.855093;
0.003637;0.009366;0.005241;0.865264;
0.004666;0.010115;0.005046;0.874665;
0.003658;0.009298;0.005101;0.884813;
0.004171;0.009755;0.005149;0.894155;
0.003606;0.009313;0.005138;0.903960;
0.004158;0.009677;0.005140;0.913315;
0.003668;0.010163;0.006050;0.923050;
0.003703;0.009407;0.005229;0.933244;
0.003942;0.009489;0.005049;0.942679;
0.003717;0.009354;0.005095;0.952196;
0.004161;0.009928;0.005076;0.961578;
0.003677;0.009917;0.005831;0.971535;
0.003650;0.009138;0.005079;0.981482;
0.003681;0.010192;0.006052;0.990649;
0.003633;0.009362;0.005201;1.000869;
0.004190;0.009801;0.005110;1.010258;
0.003667;0.009302;0.005111;1.020097;
0.004276;0.009929;0.005131;1.029428;
0.003600;0.010082;0.006021;1.039386;
0.003724;0.009413;0.005175;1.049496;
0.004714;0.010387;0.005077;1.058945;
0.003631;0.009238;0.005164;1.069364;
0.004190;0.009977;0.005272;1.078630;
0.003699;0.010251;0.006124;1.088634;
